OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
GB-BV-207	51	0	864.92208	497.59341	671.21150	446.87912
GB-BV-207	51	1	1059.65306	485.72527	832.10204	464.08791
GB-BV-207	52	0	924.74583	395.58242	1049.94434	405.30769
GB-BV-207	52	1	1030.12616	393.20879	1160.96475	421.03297
GB-BV-207	53	0	214.91651	434.37363	268.34879	322.81319
GB-BV-207	54	0	1636.21521	409.45055	1612.46753	511.51648
GB-BV-207	55	0	1302.29685	221.25275	1487.66048	289.07692
GB-BV-207	56	0	1337.91837	236.08791	1525.06308	307.47253
GB-BV-207	57	0	1282.70501	246.76923	1452.63265	309.84615
GB-BV-207	58	0	1328.41929	271.09890	1482.91095	340.10989
GB-BV-207	59	0	1396.10019	264.57143	1573.74583	344.85714
GB-BV-207	60	0	1213.83673	274.65934	1373.67161	330.02198
GB-BV-207	61	0	1187.71429	288.90110	1330.33210	338.32967
GB-BV-207	62	0	1061.25788	301.36264	1197.93878	334.76923
GB-BV-207	63	0	1181.18367	366.63736	1307.77180	417.25275
GB-BV-207	64	0	1375.59555	363.71429	1520.19481	446.05495
GB-BV-207	65	0	723.11688	346.54945	803.85900	322.81319
GB-BV-207	66	0	588.17625	375.25275	556.10390	315.57143
GB-BV-207	66	1	744.91095	374.95604	694.13729	330.40659
GB-BV-207	67	0	961.78108	537.62637	497.51391	464.04396
GB-BV-207	68	0	658.99814	291.36264	760.80519	262.28571
GB-BV-207	68	1	566.97588	281.27473	681.25046	241.51648
GB-BV-207	69	0	709.46197	338.83516	693.12430	301.45055
GB-BV-207	69	1	619.22078	307.97802	617.72542	259.91209
GB-BV-207	70	0	405.49165	263.47253	471.08349	198.79121
GB-BV-207	70	1	226.79035	261.09890	316.12987	178.02198
GB-BV-207	71	0	1135.88868	317.86813	1257.71058	360.85714
GB-BV-207	71	1	1221.97403	295.91209	1352.70130	350.76923
GB-BV-207	72	0	644.10390	356.58242	575.13915	301.80220
GB-BV-207	72	1	572.26716	360.73626	501.52134	296.46154
GB-BV-207	73	0	1068.64564	519.82418	922.36364	513.49451
GB-BV-207	74	0	113.36549	322.74725	337.07050	234.25275
GB-BV-207	75	0	142.15955	352.41758	354.58442	261.54945
GB-BV-207	76	0	102.38219	358.64835	328.46197	264.81319
GB-BV-207	77	0	49.57328	363.61538	283.63822	261.54945
GB-BV-207	78	0	7.71800	345.81319	254.25046	242.56044
GB-BV-207	79	0	178.99814	341.65934	394.36178	257.09890
GB-BV-207	80	0	181.96660	358.86813	392.87755	273.12088
GB-BV-207	81	0	33.24675	404.15385	5.93692	258.79121
GB-BV-207	81	1	115.17625	418.09890	71.83673	281.34066
GB-BV-207	82	0	742.11503	41.53846	529.57328	4.74725
GB-BV-207	82	1	926.15955	372.65934	710.05566	338.24176
GB-BV-207	83	0	471.53618	242.04396	502.83302	181.81319
GB-BV-207	83	1	144.86085	154.72527	226.34137	70.91209
GB-BV-207	84	0	1250.31540	383.34066	1245.56586	426.06593
GB-BV-207	84	1	1323.93321	377.40659	1320.37106	430.81319
GB-BV-207	85	0	1232.43228	259.89011	1029.53432	267.25275
GB-BV-207	85	1	1116.66234	201.43956	923.56030	195.74725
GB-BV-207	86	0	919.76438	327.96703	817.57328	305.42857
GB-BV-207	86	1	1053.34508	409.56044	943.73284	404.82418
GB-BV-207	87	0	1201.63265	403.51648	1002.15213	411.82418
GB-BV-207	87	1	1264.56401	274.15385	1093.58071	289.58242
GB-BV-207	88	0	658.94620	233.02198	664.60111	195.39560
GB-BV-207	88	1	455.60668	225.30769	471.65121	166.02198
GB-BV-207	89	0	878.63265	303.49451	884.69388	291.29670
GB-BV-207	89	1	1020.22820	329.01099	1006.40074	336.69231
GB-BV-207	90	0	1194.50835	262.28571	765.86271	234.98901
GB-BV-207	90	1	1084.08163	198.19780	629.31354	161.40659
GB-BV-207	91	0	1129.68089	204.92308	727.74397	177.48352
GB-BV-207	91	1	1282.55659	97.21978	825.70315	79.27473
GB-BV-207	92	0	1391.06865	271.17582	1042.98887	278.93407
GB-BV-207	92	1	1560.86456	166.73626	1135.60482	181.31868
GB-BV-207	93	0	1296.70686	389.25275	1048.01113	403.39560
GB-BV-207	93	1	1446.61410	312.70330	1158.43785	339.30769
GB-BV-207	94	0	936.84601	175.64835	547.38404	130.54945
GB-BV-207	94	1	1038.96104	52.21978	610.31540	16.61538
GB-BV-207	95	0	588.43228	375.62637	187.30983	267.74725
GB-BV-207	95	1	689.89425	229.85714	271.02041	148.17582
GB-BV-207	96	0	1032.63265	319.46154	801.29128	298.72527
GB-BV-207	96	1	1136.23191	302.25275	904.00000	295.16484
GB-BV-207	97	0	1268.12616	441.49451	1125.02226	471.19780
GB-BV-207	97	1	1361.92950	383.34066	1208.73284	419.57143
GB-BV-207	98	0	1289.49907	337.05495	1034.21150	346.54945
GB-BV-207	98	1	1379.74026	352.48352	1138.70130	380.96703
GB-BV-207	99	0	1227.01113	347.76923	842.06865	330.73626
GB-BV-207	99	1	1053.94991	355.18681	648.52505	314.71429
GB-BV-207	100	0	534.07792	231.26374	148.42301	132.80220
GB-BV-207	100	1	714.85714	245.80220	319.40631	170.18681
GB-BV-207	101	0	1345.98887	287.18681	1186.91095	316.15385
GB-BV-207	101	1	1213.00186	317.15385	1054.81447	329.50549
GB-BV-207	102	0	1297.60297	357.20879	1035.51948	367.48352
GB-BV-207	102	1	1449.58813	311.81319	1194.62894	341.96703
GB-BV-207	103	0	1183.91095	368.48352	1056.00186	381.42857
GB-BV-207	103	1	1305.02412	394.59341	1161.97588	426.23077
GB-BV-207	104	0	976.95733	232.69231	694.71800	201.06593
GB-BV-207	104	1	1015.25046	400.32967	750.27458	369.17582
GB-BV-207	105	0	551.07978	352.76923	349.82375	267.86813
GB-BV-207	105	1	425.51391	287.19780	225.14842	192.20879
GB-BV-207	106	0	447.47495	370.08791	407.45826	290.14286
GB-BV-207	106	1	317.75325	343.97802	288.50835	248.09890
GB-BV-207	107	0	1044.89796	356.04396	1004.52690	360.79121
GB-BV-207	107	1	958.21892	353.67033	916.66048	348.92308
GB-BV-207	108	0	825.08349	305.23077	727.89610	273.75824
GB-BV-207	108	1	738.40445	317.98901	636.17069	274.94505
GB-BV-196	0	0	1263.44491	456.02239	762.74607	467.84328
GB-BV-196	1	0	1259.31056	687.41943	988.45963	725.11479
GB-BV-196	1	1	1307.16149	666.70419	1035.11801	708.45254
GB-BV-196	2	0	1118.93168	701.20530	887.23602	732.06623
GB-BV-196	2	1	1052.00000	686.49448	812.25466	714.50331
GB-BV-196	3	0	1214.65217	749.10596	910.85093	786.66667
GB-BV-196	3	1	1242.37888	713.07947	947.07453	753.04194
GB-BV-196	4	0	1491.96040	666.58636	1272.37624	718.05941
GB-BV-196	4	1	1440.57426	676.31133	1223.06931	724.79208
GB-BV-196	5	0	1519.78218	476.90869	1532.43966	508.22015
GB-BV-196	5	1	1551.26733	511.46975	1575.90099	547.06051
GB-BV-196	6	0	879.00744	517.97133	731.31514	540.59537
GB-BV-196	7	0	968.36634	962.56326	416.97030	974.68977
GB-BV-196	7	1	838.30693	927.05941	276.04950	925.37404
GB-BV-196	8	0	1301.23762	822.61056	804.40594	867.13751
GB-BV-196	8	1	1221.78218	833.68207	699.10891	873.72057
GB-BV-196	9	0	1700.19802	715.09131	1306.15842	784.17712
GB-BV-196	9	1	1857.26733	709.13091	1459.68317	783.94939
GB-BV-196	10	0	1034.48515	815.71177	546.56436	836.80748
GB-BV-196	10	1	941.21782	837.85479	439.12871	850.21672
GB-BV-196	11	0	1576.98020	790.76788	1153.75248	857.99670
GB-BV-196	11	1	1673.51485	785.98020	1251.77228	859.04400
GB-BV-196	12	0	905.74257	825.33553	601.55446	839.93399
GB-BV-196	12	1	850.49505	821.74477	542.29703	833.05171
GB-BV-196	13	0	833.02970	877.72057	335.70297	884.04400
GB-BV-196	13	1	725.79208	878.29593	222.05941	874.34323
GB-BV-196	14	0	1501.75248	916.28053	985.50495	982.15402
GB-BV-196	14	1	1589.22772	898.17712	1071.04950	971.38174
GB-BV-196	15	0	736.86139	747.82948	482.14851	754.29593
GB-BV-196	15	1	683.39604	727.18262	418.73267	732.60176
GB-BV-196	16	0	738.66337	737.00440	501.55446	745.76018
GB-BV-196	16	1	651.18812	734.46095	413.57426	737.41364
GB-BV-196	17	0	773.72705	471.57111	552.30025	496.78170
GB-BV-196	17	1	899.98015	461.44983	677.36228	488.74421
GB-BV-196	18	0	930.42680	443.21830	680.06452	469.74972
GB-BV-196	18	1	829.18610	432.20397	539.51861	461.41455
GB-BV-196	19	0	527.52174	630.56291	42.48447	643.81678
GB-BV-196	19	1	768.31677	563.60265	277.37888	587.10155
GB-BV-196	20	0	761.51553	533.55188	519.93789	554.44812
GB-BV-196	20	1	636.20497	535.55850	368.12422	554.44592
GB-BV-196	21	0	1626.00000	356.64901	1704.00621	377.44592
GB-BV-196	21	1	1485.19876	364.29581	1538.09317	388.10375
GB-BV-196	22	0	1143.20792	504.29593	1043.45545	530.98020
GB-BV-196	22	1	1023.35644	471.97910	920.63366	497.01760
GB-BV-196	23	0	484.53465	446.53135	471.78218	462.59406
GB-BV-196	23	1	340.39604	437.21672	335.87129	452.90099
GB-BV-196	24	0	962.10891	335.07371	874.15842	359.27943
GB-BV-196	24	1	833.64356	375.02750	752.89109	398.20022
GB-BV-196	25	0	775.34653	564.67437	588.51485	584.21562
GB-BV-196	25	1	539.53465	506.93179	380.26733	525.53905
GB-BV-196	26	0	1051.34653	682.27283	800.13861	709.05941
GB-BV-196	26	1	863.43564	747.05941	611.21782	762.25633
GB-BV-196	27	0	964.63366	753.42134	705.38614	775.81628
GB-BV-196	27	1	703.79208	693.25743	472.16832	702.39714
GB-BV-196	28	0	347.04950	411.92409	363.57426	429.55556
GB-BV-196	28	1	174.04950	406.69747	205.04950	424.35864
GB-BV-196	29	0	928.40594	414.62486	824.40594	437.68647
GB-BV-196	29	1	804.69307	460.40704	711.82178	479.86249
GB-BV-196	30	0	578.32673	612.63366	373.78218	622.65787
GB-BV-196	30	1	383.84158	626.56436	166.80198	631.25633
GB-BV-196	31	0	1116.71429	556.99117	886.16149	587.31126
GB-BV-196	31	1	1141.56522	442.04857	934.90683	470.70199
GB-BV-196	32	0	1285.32919	552.49448	1083.06832	581.05077
GB-BV-196	32	1	1191.11801	621.99558	996.06211	654.70199
GB-BV-196	33	0	1296.74534	405.55850	1268.26708	429.74393
GB-BV-196	33	1	1227.72671	413.21413	1198.65217	438.00000
GB-BV-196	34	0	1128.99379	413.04415	1055.96894	437.25607
GB-BV-196	34	1	1202.78261	415.89625	1134.08075	441.00883
GB-BV-196	35	0	1083.68323	441.40397	945.61491	468.00442
GB-BV-196	35	1	1006.01863	420.68874	859.60248	446.08830
GB-BV-196	36	0	1233.10891	677.65017	985.22772	714.95710
GB-BV-196	36	1	1116.17822	717.12321	884.23762	745.62816
GB-BV-196	37	0	1087.68944	548.01325	863.07453	575.66004
GB-BV-196	37	1	1002.93168	506.74834	783.77019	533.02870
GB-BV-196	38	0	1302.93168	389.00442	1194.75155	414.85651
GB-BV-196	38	1	1214.68323	399.21192	1102.47826	425.06402
GB-BV-196	39	0	1505.42236	373.95364	1468.11801	400.05740
GB-BV-196	39	1	1456.37888	342.43046	1417.58385	365.38190
GB-BV-196	40	0	1024.33540	501.53863	815.59006	524.95806
GB-BV-196	40	1	1143.58385	418.45916	919.77019	448.50993
GB-BV-196	41	0	1083.43478	358.91832	954.77640	383.69757
GB-BV-196	41	1	980.87578	325.14349	845.80745	352.32450
GB-BV-196	42	0	1167.14286	622.90949	945.19255	655.60486
GB-BV-196	42	1	1337.22981	547.96026	1092.00621	586.55188
GB-BV-196	43	0	1275.55280	505.40177	1183.43478	534.00442
GB-BV-196	43	1	1417.13043	494.20088	1339.88199	526.05519
GB-BV-196	44	0	727.22360	528.69316	489.32298	548.10375
GB-BV-196	44	1	949.01242	528.06181	716.04348	552.69757
GB-BV-196	45	0	1004.33540	254.19868	495.41615	297.54746
GB-BV-196	45	1	1344.42236	339.98234	799.40994	378.45695
GB-BV-196	46	0	1044.71429	494.29360	948.62733	518.46358
GB-BV-196	46	1	1151.44720	469.37528	1054.61491	494.74614
GB-BV-196	47	0	1372.20497	541.81015	1100.65217	581.10375
GB-BV-196	47	1	1181.28571	471.70861	913.41615	505.25166
GB-BV-196	48	0	978.94410	757.32009	738.31677	779.16115
GB-BV-196	48	1	849.85093	722.94481	631.58385	736.98013
GB-BV-196	49	0	961.95031	659.44812	764.19876	682.60706
GB-BV-196	49	1	869.08075	660.49890	648.67081	679.75497
GB-BV-196	50	0	1159.03727	631.24724	954.19255	663.16115
GB-BV-196	50	1	1259.80745	604.82781	1068.08075	639.59382
GB-BV-196	51	0	890.95652	548.49007	758.06832	580.65563
GB-BV-196	51	1	817.16770	571.45695	650.88820	590.26269
GB-BV-196	52	0	963.21739	735.40618	671.77640	757.25607
GB-BV-196	52	1	1133.44099	749.60927	819.36025	782.55850
GB-BV-196	53	0	742.47826	477.05298	731.87578	494.15453
GB-BV-196	53	1	807.91925	466.69536	803.13043	484.54746
GB-BV-196	54	0	965.93789	698.40618	703.17391	717.56071
GB-BV-196	54	1	1850.98137	765.05519	1560.56522	848.32009
GB-BV-196	55	0	269.57426	526.57976	183.62376	535.94939
GB-BV-196	55	1	404.72277	487.82948	320.57426	502.16942
GB-BV-196	56	0	451.61491	625.34879	326.50932	627.46578
GB-BV-196	56	1	556.03106	566.50773	436.71429	577.85210
GB-BV-196	57	0	1345.09317	275.68653	1000.12422	303.50110
GB-BV-196	57	1	731.95652	392.08830	460.09938	415.73510
GB-BV-196	58	0	358.70829	349.92537	516.89612	368.07463
GB-BV-204	0	0	1166.38825	604.93284	846.81952	603.34328
GB-BV-204	1	0	199.30693	527.28713	297.21782	523.56436
GB-BV-204	1	1	159.50495	574.81188	267.51485	565.74257
GB-BV-204	2	0	1071.62376	435.10891	1198.89109	422.00000
GB-BV-204	2	1	1313.70297	511.74257	1451.96040	501.60396
GB-BV-204	3	0	935.86139	777.62376	892.81188	770.28713
GB-BV-204	3	1	900.21782	776.43564	856.57426	767.31683
GB-BV-204	4	0	1381.23762	442.84158	1612.96040	423.77228
GB-BV-204	5	0	884.71287	451.69307	873.26733	444.92079
GB-BV-204	5	1	1252.09901	425.23762	1222.40594	410.26733
GB-BV-204	6	0	1153.73267	705.51485	1160.56436	706.33663
GB-BV-204	7	0	708.16832	576.18812	722.18812	568.29703
GB-BV-204	7	1	667.47525	583.61386	686.24752	575.72277
GB-BV-204	8	0	1602.77228	468.11881	1911.68317	444.35644
GB-BV-204	9	0	1486.67327	550.29703	1667.39604	542.93069
GB-BV-204	9	1	1410.33663	577.62376	1573.83168	572.33663
GB-BV-204	10	0	1369.92079	565.76238	1538.22772	560.47525
GB-BV-204	10	1	1271.60396	539.92079	1420.30693	530.77228
GB-BV-204	11	0	547.24752	512.45545	579.68317	511.65347
GB-BV-204	11	1	350.91089	540.67327	399.79208	535.86139
GB-BV-204	12	0	358.70297	368.78218	604.08911	375.61386
GB-BV-204	13	0	527.36634	533.23762	609.32673	527.43564
GB-BV-204	13	1	612.61386	556.10891	687.14851	548.82178
GB-BV-204	14	0	469.26733	652.55446	367.90099	636.00000
GB-BV-204	14	1	617.48515	648.69307	511.96040	635.40594
GB-BV-204	15	0	747.62376	571.88119	802.55446	566.28713
GB-BV-204	15	1	696.83168	570.09901	761.56436	561.83168
GB-BV-204	16	0	1002.00000	617.45545	935.89109	611.57426
GB-BV-204	16	1	1094.97030	645.97030	1052.92079	643.35644
GB-BV-204	17	0	920.76238	602.57426	834.04950	596.54455
GB-BV-204	17	1	831.95050	510.79208	741.37624	505.95050
GB-BV-204	18	0	983.48515	588.13861	880.00000	583.37624
GB-BV-204	18	1	843.28713	579.82178	751.98020	573.87129
GB-BV-204	19	0	951.27723	518.89109	922.57426	513.55446
GB-BV-204	19	1	917.11881	468.99010	911.88119	462.76238
GB-BV-204	20	0	1000.31683	489.44554	1044.91089	482.21782
GB-BV-204	20	1	1039.22772	450.53465	1090.05941	438.85149
GB-BV-204	21	0	899.20792	711.50495	812.47525	705.70297
GB-BV-204	21	1	783.96040	735.86139	693.06931	722.33663
GB-BV-204	22	0	956.92079	567.66337	891.99010	561.62376
GB-BV-204	22	1	915.63366	461.02970	851.00000	456.47525
GB-BV-204	23	0	922.16832	602.71287	850.70297	596.37624
GB-BV-204	23	1	873.75248	485.68317	807.33663	480.53465
GB-BV-204	24	0	777.41584	502.58416	772.70297	496.78218
GB-BV-204	24	1	862.66337	494.56436	868.94059	489.35644
GB-BV-204	25	0	927.26733	592.51485	860.34653	586.84158
GB-BV-204	25	1	886.57426	472.51485	824.10891	467.73267
GB-BV-204	26	0	634.07921	552.57426	559.24752	545.99010
GB-BV-204	26	1	498.33663	497.32673	424.69307	496.98020
GB-BV-204	27	0	980.95050	561.76238	911.91089	555.80198
GB-BV-204	27	1	1089.06931	544.83168	1025.37624	540.05941
GB-BV-204	28	0	1161.66337	545.96040	1199.70297	539.47525
GB-BV-204	28	1	1199.38614	548.33663	1240.69307	541.25743
GB-BV-204	29	0	1799.10891	902.53465	1693.22772	960.83168
GB-BV-204	29	1	1886.73267	922.73267	1783.52475	994.99010
GB-BV-204	30	0	1521.78218	948.08911	1312.81188	987.32673
GB-BV-204	30	1	1584.75248	884.22772	1379.94059	927.02970
GB-BV-204	31	0	1146.04950	497.07921	1254.75248	487.36634
GB-BV-204	31	1	1181.39604	497.67327	1293.06931	487.06931
GB-BV-204	32	0	1061.16832	643.51485	1066.51485	641.09901
GB-BV-204	32	1	1129.48515	659.55446	1128.00000	656.84158
GB-BV-204	33	0	1042.77228	789.95050	879.71287	786.32673
GB-BV-204	33	1	1112.87129	797.07921	947.43564	795.83168
GB-BV-204	34	0	1706.13861	1000.39604	1440.00000	1062.17822
GB-BV-204	34	1	1827.32673	945.74257	1587.32673	1006.33663
GB-BV-204	35	0	1615.84158	895.84158	1429.30693	935.04950
GB-BV-204	35	1	1758.41584	891.08911	1574.25743	944.55446
GB-BV-204	36	0	1471.96040	822.56436	1414.46535	846.69307
GB-BV-204	36	1	1535.82178	835.33663	1481.29703	868.37624
GB-BV-204	37	0	1216.42574	933.22772	959.88119	942.23762
GB-BV-204	37	1	1297.51485	912.13861	1044.83168	927.98020
GB-BV-204	38	0	1332.79208	798.98020	1220.88119	810.08911
GB-BV-204	38	1	1398.43564	789.17822	1295.73267	805.93069
GB-BV-204	39	0	1226.98020	823.67327	1086.31683	831.28713
GB-BV-204	39	1	1295.59406	818.92079	1162.35644	831.28713
GB-BV-204	40	0	1142.27723	778.66337	1051.09901	781.87129
GB-BV-204	40	1	1190.39604	778.66337	1110.50495	782.46535
GB-BV-204	41	0	1177.92079	845.19802	993.47525	849.89109
GB-BV-204	41	1	1249.80198	845.19802	1075.75248	854.94059
GB-BV-204	42	0	1795.84158	901.46535	1713.26733	962.07921
GB-BV-204	42	1	1870.69307	918.69307	1806.83168	985.54455
GB-BV-204	43	0	1428.80198	778.75248	1364.06931	795.80198
GB-BV-204	43	1	1494.44554	790.03960	1435.05941	813.32673
GB-BV-204	44	0	844.39604	541.16832	915.09901	534.87129
GB-BV-204	44	1	893.70297	552.45545	963.51485	544.07921
GB-BV-204	45	0	322.60396	491.87129	399.34653	494.41584
GB-BV-204	45	1	416.76238	478.50495	497.06931	478.67327
GB-BV-204	46	0	583.67327	497.30693	683.34653	493.28713
GB-BV-204	46	1	674.86139	511.26733	774.83168	506.95050
GB-BV-204	47	0	400.42574	534.77228	439.92079	532.09901
GB-BV-204	47	1	539.73267	548.13861	570.01980	541.90099
GB-BV-204	48	0	1011.08911	681.98020	1044.28713	679.09901
GB-BV-204	48	1	1152.58416	557.56436	1189.53465	550.78218
GB-BV-204	49	0	643.58416	787.65347	584.93069	764.84158
GB-BV-204	49	1	796.25743	723.79208	751.86139	712.26733
GB-BV-204	50	0	567.56436	809.46535	422.59406	781.86139
GB-BV-204	50	1	748.15842	856.09901	568.13861	831.16832
GB-BV-204	51	0	629.85149	562.12871	624.33663	555.82178
GB-BV-204	51	1	737.97030	535.09901	736.01980	533.54455
GB-BV-204	52	0	1186.33663	799.01980	1102.13861	802.01980
GB-BV-204	52	1	1009.90099	727.43564	924.21782	722.71287
GB-BV-204	53	0	1310.19802	843.57426	1128.57426	857.86139
GB-BV-204	53	1	1159.30693	812.98020	969.36634	813.90099
GB-BV-204	54	0	604.75248	667.72277	456.23762	660.59406
GB-BV-204	54	1	913.66337	602.37624	766.33663	595.24752
GB-BV-204	55	0	1222.69307	794.23762	1175.51485	805.81188
GB-BV-204	55	1	1411.00990	778.49505	1361.15842	793.63366
GB-BV-204	56	0	461.88119	453.53465	554.88119	455.75248
GB-BV-204	56	1	392.67327	412.84158	487.75248	419.81188
GB-BV-204	57	0	989.99010	543.16832	908.31683	538.18812
GB-BV-204	57	1	1129.29703	572.27723	1072.27723	566.70297
GB-BV-204	58	0	962.37624	104.55446	1044.35644	91.48515
GB-BV-204	58	1	1217.82178	168.71287	1340.19802	135.44554
GB-BV-204	59	0	1487.52475	607.12871	1599.20792	608.31683
GB-BV-204	60	0	875.64356	554.85149	962.37624	546.53465
GB-BV-204	61	0	408.71287	686.73267	317.22772	667.72277
GB-BV-204	61	1	172.27723	639.20792	136.63366	621.38614
GB-BV-204	62	0	1404.35644	569.10891	1330.69307	563.16832
GB-BV-204	62	1	1603.96040	550.09901	1544.55446	547.72277
GB-BV-204	63	0	1298.54455	484.02970	874.33663	476.17822
GB-BV-204	63	1	1486.56436	580.86139	1054.63366	582.51485
GB-BV-204	64	0	721.18812	168.71287	586.93069	185.34653
GB-BV-204	64	1	525.14851	205.54455	370.69307	235.24752
GB-BV-204	65	0	867.51485	210.14851	827.88119	208.39604
GB-BV-204	65	1	710.68317	216.98020	665.10891	226.21782
GB-BV-204	66	0	1087.12871	411.08911	1050.29703	402.77228
GB-BV-204	66	1	1170.29703	440.79208	1139.40594	430.09901
GB-BV-204	67	0	986.13861	705.74257	878.01980	698.61386
GB-BV-204	67	1	820.99010	799.60396	724.75248	785.34653
GB-BV-204	68	0	1105.96040	688.17822	1102.16832	685.06931
GB-BV-204	68	1	1254.17822	705.70297	1250.38614	708.83168
GB-BV-115	0	0	1128.22665	542.01493	884.44911	562.16418
GB-BV-115	1	0	1160.69565	574.80353	866.24845	600.74834
GB-BV-115	2	0	1335.88820	816.76380	817.78882	864.76600
GB-BV-115	2	1	1391.34161	804.60486	902.60870	856.81015
GB-BV-115	3	0	1313.77019	714.50331	945.76398	758.70419
GB-BV-115	3	1	1270.98758	717.95585	885.24224	754.50110
GB-BV-115	4	0	1035.18012	672.21192	816.54037	684.97572
GB-BV-115	4	1	995.97516	656.30022	768.39130	665.31126
GB-BV-115	5	0	1296.81988	664.25166	1048.86957	703.30464
GB-BV-115	5	1	1259.85093	662.45033	998.63354	701.35320
GB-BV-115	6	0	944.45342	657.59823	860.86957	661.75276
GB-BV-115	7	0	715.71429	274.54305	316.75776	303.98675
GB-BV-115	7	1	496.73913	146.45033	27.03106	193.65563
GB-BV-115	8	0	912.06211	553.84106	784.94410	558.13907
GB-BV-115	8	1	802.54658	458.07947	694.90683	461.58278
GB-BV-115	9	0	1382.91304	373.04636	1144.22981	405.15894
GB-BV-115	9	1	1477.87578	238.80132	1270.46584	263.01325
GB-BV-115	10	0	1102.18634	525.26490	948.43478	546.58278
GB-BV-115	10	1	1082.27950	420.93377	919.31056	440.35762
GB-BV-115	11	0	1114.00621	521.39073	963.26708	542.47682
GB-BV-115	11	1	1073.50311	427.01325	908.60870	446.31788
GB-BV-115	12	0	1029.93789	523.56291	875.27950	536.66225
GB-BV-115	12	1	975.46584	414.31126	795.65217	426.18543
GB-BV-115	13	0	947.38509	521.90066	795.05590	534.06623
GB-BV-115	13	1	903.75155	435.13907	707.20497	447.24503
GB-BV-115	14	0	1161.71429	525.47682	1037.01242	549.61589
GB-BV-115	14	1	1218.84472	401.72185	1089.52174	424.84106
GB-BV-115	15	0	1176.31056	498.47682	978.63975	521.52318
GB-BV-115	15	1	1226.59627	401.72185	980.03106	429.53642
GB-BV-115	16	0	909.01863	415.29801	725.06211	429.14570
GB-BV-115	16	1	1016.14907	388.87417	812.51553	406.29801
GB-BV-115	17	0	1329.43478	547.35099	1072.67702	584.33113
GB-BV-115	17	1	1486.46584	405.41722	1198.02484	446.50993
GB-BV-115	18	0	623.36646	530.48344	476.68944	520.79470
GB-BV-115	18	1	435.93789	491.94040	309.55901	478.01987
GB-BV-115	19	0	826.15528	569.76821	686.66460	568.39735
GB-BV-115	19	1	689.80745	501.22517	544.75155	497.66887
GB-BV-115	20	0	661.81366	512.74834	387.72050	511.20530
GB-BV-115	20	1	802.93168	521.09272	571.11801	524.96689
GB-BV-115	21	0	657.63975	358.31788	364.85714	375.86093
GB-BV-115	21	1	500.02484	336.06623	238.09938	351.05960
GB-BV-115	22	0	304.21739	524.40397	93.21739	504.80795
GB-BV-115	22	1	554.21739	567.56954	334.14286	553.39735
GB-BV-115	23	0	1105.16149	578.75276	975.92547	598.35099
GB-BV-115	24	0	149.65217	687.30243	29.66460	630.05519
GB-BV-115	24	1	297.30435	701.78366	141.76398	650.77042
GB-BV-115	25	0	762.65217	539.14349	650.99379	536.70199
GB-BV-115	25	1	671.73913	519.45033	572.88199	511.63355
GB-BV-115	26	0	296.70807	514.80353	188.37267	492.53642
GB-BV-115	26	1	189.44720	474.51214	79.45342	455.85651
GB-BV-115	27	0	804.88199	500.70640	585.40373	505.44371
GB-BV-115	27	1	730.49689	507.76159	522.94410	507.09492
GB-BV-115	28	0	630.88820	580.96468	613.86957	566.25386
GB-BV-115	28	1	767.58385	573.45916	752.62112	567.19647
GB-BV-115	29	0	1048.31677	581.20088	1068.07453	595.35320
GB-BV-115	29	1	1143.42236	567.84106	1168.24845	589.79912
GB-BV-115	30	0	373.64596	584.60706	400.01242	551.39735
GB-BV-115	30	1	153.33540	534.64018	162.32919	497.65784
GB-BV-115	31	0	307.06832	541.24724	283.88199	514.05298
GB-BV-115	31	1	471.12422	522.89845	448.08696	504.05519
GB-BV-115	32	0	1079.05590	563.55188	1116.93168	577.99779
GB-BV-115	32	1	940.99379	541.01104	979.60870	545.64459
GB-BV-115	33	0	1506.15528	704.86093	1278.52795	773.91170
GB-BV-115	33	1	1683.39130	544.14349	1513.63354	615.09934
GB-BV-115	34	0	942.34161	511.05298	1019.72050	516.09713
GB-BV-115	34	1	826.66460	504.14790	907.17391	502.13687
GB-BV-115	35	0	636.65217	568.31126	615.89441	553.60044
GB-BV-115	35	1	471.70807	560.29801	466.49689	537.64018
GB-BV-115	36	0	909.03106	555.67770	1026.69565	557.09713
GB-BV-115	36	1	820.41615	549.87196	939.49068	544.48786
GB-BV-115	37	0	1374.32298	711.71302	1308.04969	762.65342
GB-BV-115	37	1	709.82609	721.31347	671.04348	703.51435
GB-BV-115	38	0	1137.42857	572.14570	1013.29193	593.70640
GB-BV-115	38	1	1279.26087	489.54746	1157.90683	519.94260
GB-BV-115	39	0	556.23602	610.41060	614.29193	586.80574
GB-BV-115	39	1	630.17391	596.00000	688.67702	577.94923
GB-BV-115	40	0	399.36025	627.29801	231.04348	589.11921
GB-BV-115	40	1	637.55280	601.00000	440.03727	587.76821
GB-BV-115	41	0	798.75776	569.82561	460.16149	570.40618
GB-BV-115	41	1	594.90062	532.24062	231.70186	528.30022
GB-BV-115	42	0	859.72671	586.20971	881.43478	584.30243
GB-BV-115	42	1	787.87578	574.50110	800.34161	569.74172
GB-BV-115	43	0	1031.86335	531.75938	1019.06832	542.74614
GB-BV-115	43	1	1103.56522	529.50773	1098.67081	547.09934
GB-BV-115	44	0	617.78882	552.20530	726.05590	536.05519
