Dot Point Measurements

Generated: Tuesday 24 September 2024 10:58:38

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	campaignid	relief_annotated	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	level_2	level_3	level_4	level_5	scientific	qualifiers			Radius %
GB-BV-026_1_01_20240408_BRUVS 4_L21_GX010024.MP4_0012634.jpg	      0		941	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-026	1					Relief	High	High (>3m)	3					64.2
GB-BV-026_1_01_20240408_BRUVS 4_L21_GX010024.MP4_0012634.jpg	      0		139	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-026	1													100.0
GB-BV-026_1_01_20240408_BRUVS 4_L21_GX010024.MP4_0012634.jpg	      0		406	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-026	1													89.9
GB-BV-026_1_01_20240408_BRUVS 4_L21_GX010024.MP4_0012634.jpg	      0		674	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-026	1					Relief	High	High (>3m)	3					89.9
GB-BV-026_1_01_20240408_BRUVS 4_L21_GX010024.MP4_0012634.jpg	      0		941	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-026	1					Relief	High	High (>3m)	3					100.0
GB-BV-027_1_01_20240328_BRUVS 2_L17_GX010014.MP4_0005379.jpg	      0		139	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-027	1													100.0
GB-BV-027_1_01_20240328_BRUVS 2_L17_GX010014.MP4_0005379.jpg	      0		406	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-027	1													89.9
GB-BV-027_1_01_20240328_BRUVS 2_L17_GX010014.MP4_0005379.jpg	      0		674	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-027	1					Relief	Low / moderate	Moderate (1-3m)	2					89.9
GB-BV-027_1_01_20240328_BRUVS 2_L17_GX010014.MP4_0005379.jpg	      0		941	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-027	1					Relief	High	High (>3m)	3					100.0
GB-BV-027_1_01_20240328_BRUVS 2_L17_GX010014.MP4_0005379.jpg	      0		139	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-027	1													64.2
GB-BV-027_1_01_20240328_BRUVS 2_L17_GX010014.MP4_0005379.jpg	      0		406	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-027	1													46.9
GB-BV-027_1_01_20240328_BRUVS 2_L17_GX010014.MP4_0005379.jpg	      0		674	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-027	1					Relief	Low / moderate	Moderate (1-3m)	2					46.9
GB-BV-027_1_01_20240328_BRUVS 2_L17_GX010014.MP4_0005379.jpg	      0		941	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-027	1					Relief	High	High (>3m)	3					64.2
GB-BV-027_1_01_20240328_BRUVS 2_L17_GX010014.MP4_0005379.jpg	      0		139	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-027	1													46.5
GB-BV-027_1_01_20240328_BRUVS 2_L17_GX010014.MP4_0005379.jpg	      0		406	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-027	1													15.5
GB-BV-027_1_01_20240328_BRUVS 2_L17_GX010014.MP4_0005379.jpg	      0		674	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-027	1					Relief	High	High (>3m)	3					15.5
GB-BV-027_1_01_20240328_BRUVS 2_L17_GX010014.MP4_0005379.jpg	      0		941	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-027	1					Relief	Low / moderate	Moderate (1-3m)	2					46.5
GB-BV-027_1_01_20240328_BRUVS 2_L17_GX010014.MP4_0005379.jpg	      0		139	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-027	1													64.2
GB-BV-027_1_01_20240328_BRUVS 2_L17_GX010014.MP4_0005379.jpg	      0		406	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-027	1													46.9
GB-BV-027_1_01_20240328_BRUVS 2_L17_GX010014.MP4_0005379.jpg	      0		674	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-027	1					Relief	Low / moderate	Moderate (1-3m)	2					46.9
GB-BV-027_1_01_20240328_BRUVS 2_L17_GX010014.MP4_0005379.jpg	      0		941	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-027	1					Relief	Low / moderate	Moderate (1-3m)	2					64.2
GB-BV-027_1_01_20240328_BRUVS 2_L17_GX010014.MP4_0005379.jpg	      0		139	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-027	1													100.0
GB-BV-027_1_01_20240328_BRUVS 2_L17_GX010014.MP4_0005379.jpg	      0		406	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-027	1													89.9
GB-BV-027_1_01_20240328_BRUVS 2_L17_GX010014.MP4_0005379.jpg	      0		674	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-027	1					Relief	Low / moderate	Moderate (1-3m)	2					89.9
GB-BV-027_1_01_20240328_BRUVS 2_L17_GX010014.MP4_0005379.jpg	      0		941	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-027	1					Relief	High	High (>3m)	3					100.0
GB-BV-028_1_01_20240402_BRUVS 3_L19_GX010016.MP4_0013605.jpg	      0		139	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-028	1													100.0
GB-BV-028_1_01_20240402_BRUVS 3_L19_GX010016.MP4_0013605.jpg	      0		406	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-028	1													89.9
GB-BV-028_1_01_20240402_BRUVS 3_L19_GX010016.MP4_0013605.jpg	      0		674	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-028	1					Relief	High	High (>3m)	3					89.9
GB-BV-028_1_01_20240402_BRUVS 3_L19_GX010016.MP4_0013605.jpg	      0		941	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-028	1					Relief	Low / moderate	Moderate (1-3m)	2					100.0
GB-BV-028_1_01_20240402_BRUVS 3_L19_GX010016.MP4_0013605.jpg	      0		139	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-028	1													64.2
GB-BV-028_1_01_20240402_BRUVS 3_L19_GX010016.MP4_0013605.jpg	      0		406	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-028	1					Relief	Low / moderate	Low (<1m)	1					46.9
GB-BV-028_1_01_20240402_BRUVS 3_L19_GX010016.MP4_0013605.jpg	      0		674	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-028	1					Relief	Low / moderate	Moderate (1-3m)	2					46.9
GB-BV-028_1_01_20240402_BRUVS 3_L19_GX010016.MP4_0013605.jpg	      0		941	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-028	1					Relief	Low / moderate	Moderate (1-3m)	2					64.2
GB-BV-028_1_01_20240402_BRUVS 3_L19_GX010016.MP4_0013605.jpg	      0		139	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-028	1													46.5
GB-BV-028_1_01_20240402_BRUVS 3_L19_GX010016.MP4_0013605.jpg	      0		406	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-028	1													15.5
GB-BV-028_1_01_20240402_BRUVS 3_L19_GX010016.MP4_0013605.jpg	      0		674	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-028	1					Relief	Low / moderate	Moderate (1-3m)	2					15.5
GB-BV-028_1_01_20240402_BRUVS 3_L19_GX010016.MP4_0013605.jpg	      0		941	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-028	1					Relief	Low / moderate	Moderate (1-3m)	2					46.5
GB-BV-028_1_01_20240402_BRUVS 3_L19_GX010016.MP4_0013605.jpg	      0		139	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-028	1													64.2
GB-BV-028_1_01_20240402_BRUVS 3_L19_GX010016.MP4_0013605.jpg	      0		406	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-028	1													46.9
GB-BV-028_1_01_20240402_BRUVS 3_L19_GX010016.MP4_0013605.jpg	      0		674	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-028	1					Relief	Low / moderate	Moderate (1-3m)	2					46.9
GB-BV-028_1_01_20240402_BRUVS 3_L19_GX010016.MP4_0013605.jpg	      0		941	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-028	1					Relief	Low / moderate	Low (<1m)	1					64.2
GB-BV-028_1_01_20240402_BRUVS 3_L19_GX010016.MP4_0013605.jpg	      0		139	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-028	1													100.0
GB-BV-028_1_01_20240402_BRUVS 3_L19_GX010016.MP4_0013605.jpg	      0		406	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-028	1													89.9
GB-BV-028_1_01_20240402_BRUVS 3_L19_GX010016.MP4_0013605.jpg	      0		674	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-028	1					Relief	High	High (>3m)	3					89.9
GB-BV-028_1_01_20240402_BRUVS 3_L19_GX010016.MP4_0013605.jpg	      0		941	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-028	1					Relief	Low / moderate	Moderate (1-3m)	2					100.0
GB-BV-029_1_01_20240409_BRUVS 5_L23_GX010024.MP4_0021195.jpg	      0		139	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-029	1													100.0
GB-BV-029_1_01_20240409_BRUVS 5_L23_GX010024.MP4_0021195.jpg	      0		406	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-029	1													89.9
GB-BV-029_1_01_20240409_BRUVS 5_L23_GX010024.MP4_0021195.jpg	      0		674	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-029	1					Relief	High	High (>3m)	3					89.9
GB-BV-029_1_01_20240409_BRUVS 5_L23_GX010024.MP4_0021195.jpg	      0		941	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-029	1					Relief	High	High (>3m)	3					100.0
GB-BV-029_1_01_20240409_BRUVS 5_L23_GX010024.MP4_0021195.jpg	      0		139	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-029	1													64.2
GB-BV-029_1_01_20240409_BRUVS 5_L23_GX010024.MP4_0021195.jpg	      0		406	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-029	1													46.9
GB-BV-029_1_01_20240409_BRUVS 5_L23_GX010024.MP4_0021195.jpg	      0		674	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-029	1					Relief	High	High (>3m)	3					46.9
GB-BV-029_1_01_20240409_BRUVS 5_L23_GX010024.MP4_0021195.jpg	      0		941	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-029	1					Relief	High	High (>3m)	3					64.2
GB-BV-029_1_01_20240409_BRUVS 5_L23_GX010024.MP4_0021195.jpg	      0		139	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-029	1													46.5
GB-BV-029_1_01_20240409_BRUVS 5_L23_GX010024.MP4_0021195.jpg	      0		406	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-029	1													15.5
GB-BV-029_1_01_20240409_BRUVS 5_L23_GX010024.MP4_0021195.jpg	      0		674	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-029	1					Relief	High	High (>3m)	3					15.5
GB-BV-029_1_01_20240409_BRUVS 5_L23_GX010024.MP4_0021195.jpg	      0		941	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-029	1					Relief	High	High (>3m)	3					46.5
GB-BV-029_1_01_20240409_BRUVS 5_L23_GX010024.MP4_0021195.jpg	      0		139	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-029	1													64.2
GB-BV-029_1_01_20240409_BRUVS 5_L23_GX010024.MP4_0021195.jpg	      0		406	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-029	1													46.9
GB-BV-029_1_01_20240409_BRUVS 5_L23_GX010024.MP4_0021195.jpg	      0		674	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-029	1					Relief	High	High (>3m)	3					46.9
GB-BV-029_1_01_20240409_BRUVS 5_L23_GX010024.MP4_0021195.jpg	      0		941	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-029	1					Relief	High	High (>3m)	3					64.2
GB-BV-029_1_01_20240409_BRUVS 5_L23_GX010024.MP4_0021195.jpg	      0		139	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-029	1													100.0
GB-BV-029_1_01_20240409_BRUVS 5_L23_GX010024.MP4_0021195.jpg	      0		406	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-029	1													89.9
GB-BV-029_1_01_20240409_BRUVS 5_L23_GX010024.MP4_0021195.jpg	      0		674	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-029	1					Relief	High	High (>3m)	3					89.9
GB-BV-029_1_01_20240409_BRUVS 5_L23_GX010024.MP4_0021195.jpg	      0		941	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-029	1					Relief	High	High (>3m)	3					100.0
GB-BV-030_1_01_20240402_BRUVS 6_L95_GX010014.MP4_0135611.jpg	      0		139	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-030	1													100.0
GB-BV-030_1_01_20240402_BRUVS 6_L95_GX010014.MP4_0135611.jpg	      0		406	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-030	1													89.9
GB-BV-030_1_01_20240402_BRUVS 6_L95_GX010014.MP4_0135611.jpg	      0		674	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-030	1					Relief	Low / moderate	Low (<1m)	1					89.9
GB-BV-030_1_01_20240402_BRUVS 6_L95_GX010014.MP4_0135611.jpg	      0		941	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-030	1					Relief	Low / moderate	Low (<1m)	1					100.0
GB-BV-030_1_01_20240402_BRUVS 6_L95_GX010014.MP4_0135611.jpg	      0		139	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-030	1													64.2
GB-BV-030_1_01_20240402_BRUVS 6_L95_GX010014.MP4_0135611.jpg	      0		406	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-030	1													46.9
GB-BV-030_1_01_20240402_BRUVS 6_L95_GX010014.MP4_0135611.jpg	      0		674	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-030	1					Relief	Low / moderate	Low (<1m)	1					46.9
GB-BV-030_1_01_20240402_BRUVS 6_L95_GX010014.MP4_0135611.jpg	      0		941	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-030	1					Relief	Low / moderate	Low (<1m)	1					64.2
GB-BV-030_1_01_20240402_BRUVS 6_L95_GX010014.MP4_0135611.jpg	      0		139	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-030	1													46.5
GB-BV-030_1_01_20240402_BRUVS 6_L95_GX010014.MP4_0135611.jpg	      0		406	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-030	1													15.5
GB-BV-030_1_01_20240402_BRUVS 6_L95_GX010014.MP4_0135611.jpg	      0		674	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-030	1					Relief	Low / moderate	Low (<1m)	1					15.5
GB-BV-030_1_01_20240402_BRUVS 6_L95_GX010014.MP4_0135611.jpg	      0		941	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-030	1					Relief	Flat		0					46.5
GB-BV-030_1_01_20240402_BRUVS 6_L95_GX010014.MP4_0135611.jpg	      0		139	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-030	1													64.2
GB-BV-030_1_01_20240402_BRUVS 6_L95_GX010014.MP4_0135611.jpg	      0		406	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-030	1													46.9
GB-BV-030_1_01_20240402_BRUVS 6_L95_GX010014.MP4_0135611.jpg	      0		674	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-030	1					Relief	Low / moderate	Low (<1m)	1					46.9
GB-BV-030_1_01_20240402_BRUVS 6_L95_GX010014.MP4_0135611.jpg	      0		941	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-030	1					Relief	Low / moderate	Low (<1m)	1					64.2
GB-BV-030_1_01_20240402_BRUVS 6_L95_GX010014.MP4_0135611.jpg	      0		139	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-030	1													100.0
GB-BV-030_1_01_20240402_BRUVS 6_L95_GX010014.MP4_0135611.jpg	      0		406	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-030	1													89.9
GB-BV-030_1_01_20240402_BRUVS 6_L95_GX010014.MP4_0135611.jpg	      0		674	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-030	1					Relief	Low / moderate	Low (<1m)	1					89.9
GB-BV-030_1_01_20240402_BRUVS 6_L95_GX010014.MP4_0135611.jpg	      0		941	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-030	1					Relief	Flat		0					100.0
GB-BV-031_1_01_20240328_BRUVS 4_L21_GX010013.MP4_0019058.jpg	      0		139	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-031	1													100.0
GB-BV-031_1_01_20240328_BRUVS 4_L21_GX010013.MP4_0019058.jpg	      0		406	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-031	1													89.9
GB-BV-031_1_01_20240328_BRUVS 4_L21_GX010013.MP4_0019058.jpg	      0		674	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-031	1					Relief	Low / moderate	Moderate (1-3m)	2					89.9
GB-BV-031_1_01_20240328_BRUVS 4_L21_GX010013.MP4_0019058.jpg	      0		941	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-031	1					Relief	High	High (>3m)	3					100.0
GB-BV-031_1_01_20240328_BRUVS 4_L21_GX010013.MP4_0019058.jpg	      0		139	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-031	1													64.2
GB-BV-031_1_01_20240328_BRUVS 4_L21_GX010013.MP4_0019058.jpg	      0		406	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-031	1													46.9
GB-BV-031_1_01_20240328_BRUVS 4_L21_GX010013.MP4_0019058.jpg	      0		674	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-031	1					Relief	Low / moderate	Moderate (1-3m)	2					46.9
GB-BV-031_1_01_20240328_BRUVS 4_L21_GX010013.MP4_0019058.jpg	      0		941	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-031	1					Relief	Low / moderate	Moderate (1-3m)	2					64.2
GB-BV-031_1_01_20240328_BRUVS 4_L21_GX010013.MP4_0019058.jpg	      0		139	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-031	1													46.5
GB-BV-031_1_01_20240328_BRUVS 4_L21_GX010013.MP4_0019058.jpg	      0		406	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-031	1													15.5
GB-BV-031_1_01_20240328_BRUVS 4_L21_GX010013.MP4_0019058.jpg	      0		674	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-031	1					Relief	High	High (>3m)	3					15.5
GB-BV-031_1_01_20240328_BRUVS 4_L21_GX010013.MP4_0019058.jpg	      0		941	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-031	1					Relief	Low / moderate	Moderate (1-3m)	2					46.5
GB-BV-031_1_01_20240328_BRUVS 4_L21_GX010013.MP4_0019058.jpg	      0		139	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-031	1													64.2
GB-BV-031_1_01_20240328_BRUVS 4_L21_GX010013.MP4_0019058.jpg	      0		406	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-031	1													46.9
GB-BV-031_1_01_20240328_BRUVS 4_L21_GX010013.MP4_0019058.jpg	      0		674	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-031	1					Relief	High	High (>3m)	3					46.9
GB-BV-031_1_01_20240328_BRUVS 4_L21_GX010013.MP4_0019058.jpg	      0		941	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-031	1					Relief	Low / moderate	Moderate (1-3m)	2					64.2
GB-BV-031_1_01_20240328_BRUVS 4_L21_GX010013.MP4_0019058.jpg	      0		139	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-031	1													100.0
GB-BV-031_1_01_20240328_BRUVS 4_L21_GX010013.MP4_0019058.jpg	      0		406	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-031	1													89.9
GB-BV-031_1_01_20240328_BRUVS 4_L21_GX010013.MP4_0019058.jpg	      0		674	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-031	1					Relief	High	High (>3m)	3					89.9
GB-BV-031_1_01_20240328_BRUVS 4_L21_GX010013.MP4_0019058.jpg	      0		941	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-031	1					Relief	High	High (>3m)	3					100.0
GB-BV-032_1_01_20240326_BRUVS 3_L19_GX010003.MP4_0011230.jpg	      0		139	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-032	1													100.0
GB-BV-032_1_01_20240326_BRUVS 3_L19_GX010003.MP4_0011230.jpg	      0		406	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-032	1													89.9
GB-BV-032_1_01_20240326_BRUVS 3_L19_GX010003.MP4_0011230.jpg	      0		674	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-032	1					Relief	Low / moderate	Low (<1m)	1					89.9
GB-BV-032_1_01_20240326_BRUVS 3_L19_GX010003.MP4_0011230.jpg	      0		941	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-032	1					Relief	Low / moderate	Low (<1m)	1					100.0
GB-BV-032_1_01_20240326_BRUVS 3_L19_GX010003.MP4_0011230.jpg	      0		139	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-032	1													64.2
GB-BV-032_1_01_20240326_BRUVS 3_L19_GX010003.MP4_0011230.jpg	      0		406	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-032	1													46.9
GB-BV-032_1_01_20240326_BRUVS 3_L19_GX010003.MP4_0011230.jpg	      0		674	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-032	1					Relief	Low / moderate	Low (<1m)	1					46.9
GB-BV-032_1_01_20240326_BRUVS 3_L19_GX010003.MP4_0011230.jpg	      0		941	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-032	1					Relief	Low / moderate	Low (<1m)	1					64.2
GB-BV-032_1_01_20240326_BRUVS 3_L19_GX010003.MP4_0011230.jpg	      0		139	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-032	1													46.5
GB-BV-032_1_01_20240326_BRUVS 3_L19_GX010003.MP4_0011230.jpg	      0		406	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-032	1													15.5
GB-BV-032_1_01_20240326_BRUVS 3_L19_GX010003.MP4_0011230.jpg	      0		674	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-032	1					Relief	Low / moderate	Low (<1m)	1					15.5
GB-BV-032_1_01_20240326_BRUVS 3_L19_GX010003.MP4_0011230.jpg	      0		941	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-032	1					Relief	Low / moderate	Low (<1m)	1					46.5
GB-BV-032_1_01_20240326_BRUVS 3_L19_GX010003.MP4_0011230.jpg	      0		139	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-032	1													64.2
GB-BV-032_1_01_20240326_BRUVS 3_L19_GX010003.MP4_0011230.jpg	      0		406	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-032	1													46.9
GB-BV-032_1_01_20240326_BRUVS 3_L19_GX010003.MP4_0011230.jpg	      0		674	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-032	1					Relief	Low / moderate	Low (<1m)	1					46.9
GB-BV-032_1_01_20240326_BRUVS 3_L19_GX010003.MP4_0011230.jpg	      0		941	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-032	1					Relief	Flat		0					64.2
GB-BV-032_1_01_20240326_BRUVS 3_L19_GX010003.MP4_0011230.jpg	      0		139	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-032	1													100.0
GB-BV-032_1_01_20240326_BRUVS 3_L19_GX010003.MP4_0011230.jpg	      0		406	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-032	1													89.9
GB-BV-032_1_01_20240326_BRUVS 3_L19_GX010003.MP4_0011230.jpg	      0		674	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-032	1													89.9
GB-BV-032_1_01_20240326_BRUVS 3_L19_GX010003.MP4_0011230.jpg	      0		941	1724											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-032	1					Relief	Flat		0					100.0
GB-BV-033_1_01_20240327_BRUVS 7_L27_GX010014.MP4_0014324.jpg	      0		139	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-033	1													100.0
GB-BV-033_1_01_20240327_BRUVS 7_L27_GX010014.MP4_0014324.jpg	      0		406	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-033	1													89.9
GB-BV-033_1_01_20240327_BRUVS 7_L27_GX010014.MP4_0014324.jpg	      0		674	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-033	1					Relief	Low / moderate	Low (<1m)	1					89.9
GB-BV-033_1_01_20240327_BRUVS 7_L27_GX010014.MP4_0014324.jpg	      0		941	196											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-033	1					Relief	Low / moderate	Low (<1m)	1					100.0
GB-BV-033_1_01_20240327_BRUVS 7_L27_GX010014.MP4_0014324.jpg	      0		139	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-033	1													64.2
GB-BV-033_1_01_20240327_BRUVS 7_L27_GX010014.MP4_0014324.jpg	      0		406	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-033	1													46.9
GB-BV-033_1_01_20240327_BRUVS 7_L27_GX010014.MP4_0014324.jpg	      0		674	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-033	1					Relief	Low / moderate	Low (<1m)	1					46.9
GB-BV-033_1_01_20240327_BRUVS 7_L27_GX010014.MP4_0014324.jpg	      0		941	578											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-033	1					Relief	Low / moderate	Low (<1m)	1					64.2
GB-BV-033_1_01_20240327_BRUVS 7_L27_GX010014.MP4_0014324.jpg	      0		139	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-033	1													46.5
GB-BV-033_1_01_20240327_BRUVS 7_L27_GX010014.MP4_0014324.jpg	      0		406	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-033	1													15.5
GB-BV-033_1_01_20240327_BRUVS 7_L27_GX010014.MP4_0014324.jpg	      0		674	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-033	1					Relief	Low / moderate	Low (<1m)	1					15.5
GB-BV-033_1_01_20240327_BRUVS 7_L27_GX010014.MP4_0014324.jpg	      0		941	960											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-033	1					Relief	Low / moderate	Low (<1m)	1					46.5
GB-BV-033_1_01_20240327_BRUVS 7_L27_GX010014.MP4_0014324.jpg	      0		139	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-033	1													64.2
GB-BV-033_1_01_20240327_BRUVS 7_L27_GX010014.MP4_0014324.jpg	      0		406	1342											2024-04_Geographe_stereo-BRUVs	Yes	GB-BV-033	1													46.9
