"","opcode","fullspp","MaxN","longitude","latitude","depth","status","sd"
"775","GB-BV-031","Tetraodontidae Lagocephalus sceleratus",4,115.40324,-33.61203333,6.8,"Fished","spatially balanced"
"776","GB-BV-031","Trygonorrhinidae Trygonorrhina dumerilii",3,115.40324,-33.61203333,6.8,"Fished","spatially balanced"
"777","GB-BV-032","Aracanidae Anoplocapros amygdaloides",12,115.2093917,-33.46014167,36.3,"Fished","spatially balanced"
"778","GB-BV-032","Carangidae  spp",1,115.2093917,-33.46014167,36.3,"Fished","spatially balanced"
"779","GB-BV-032","Carangidae Pseudocaranx spp",119,115.2093917,-33.46014167,36.3,"Fished","spatially balanced"
"780","GB-BV-032","Dasyatidae Bathytoshia brevicaudata",1,115.2093917,-33.46014167,36.3,"Fished","spatially balanced"
"781","GB-BV-032","Myliobatidae Myliobatis tenuicaudatus",6,115.2093917,-33.46014167,36.3,"Fished","spatially balanced"
"782","GB-BV-032","Paralichthyidae Pseudorhombus spp",4,115.2093917,-33.46014167,36.3,"Fished","spatially balanced"
"783","GB-BV-032","Platycephalidae Platycephalus spp",37,115.2093917,-33.46014167,36.3,"Fished","spatially balanced"
"784","GB-BV-032","Trygonorrhinidae Aptychotrema vincentiana",9,115.2093917,-33.46014167,36.3,"Fished","spatially balanced"
"785","GB-BV-033","Aracanidae Anoplocapros amygdaloides",1,115.078795,-33.486245,41.5,"Fished","spatially balanced"
"786","GB-BV-033","Carangidae Pseudocaranx spp",174,115.078795,-33.486245,41.5,"Fished","spatially balanced"
"787","GB-BV-033","Carangidae Trachurus novaezelandiae",5,115.078795,-33.486245,41.5,"Fished","spatially balanced"
"788","GB-BV-033","Dasyatidae Bathytoshia brevicaudata",2,115.078795,-33.486245,41.5,"Fished","spatially balanced"
"789","GB-BV-033","Gerreidae Parequula melbournensis",14,115.078795,-33.486245,41.5,"Fished","spatially balanced"
"790","GB-BV-033","Loliginidae Sepioteuthis australis",1,115.078795,-33.486245,41.5,"Fished","spatially balanced"
"791","GB-BV-033","Monacanthidae Nelusetta ayraud",35,115.078795,-33.486245,41.5,"Fished","spatially balanced"
"792","GB-BV-033","Mullidae Upeneichthys spp",1,115.078795,-33.486245,41.5,"Fished","spatially balanced"
"793","GB-BV-033","Myliobatidae Myliobatis tenuicaudatus",4,115.078795,-33.486245,41.5,"Fished","spatially balanced"
"794","GB-BV-033","Neosebastidae Neosebastes pandus",1,115.078795,-33.486245,41.5,"Fished","spatially balanced"
"795","GB-BV-033","Platycephalidae Platycephalus spp",26,115.078795,-33.486245,41.5,"Fished","spatially balanced"
"796","GB-BV-033","Triakidae Mustelus antarcticus",1,115.078795,-33.486245,41.5,"Fished","spatially balanced"
"797","GB-BV-033","Trygonorrhinidae Aptychotrema vincentiana",1,115.078795,-33.486245,41.5,"Fished","spatially balanced"
"798","GB-BV-033","Trygonorrhinidae Trygonorrhina dumerilii",11,115.078795,-33.486245,41.5,"Fished","spatially balanced"
"799","GB-BV-033","Unknown Unknown Unknown",117,115.078795,-33.486245,41.5,"Fished","spatially balanced"
"800","GB-BV-033","Zeidae Zeus faber",1,115.078795,-33.486245,41.5,"Fished","spatially balanced"
"801","GB-BV-034","Aracanidae Anoplocapros amygdaloides",1,115.3464283,-33.39454167,34.1,"Fished","spatially balanced"
"802","GB-BV-034","Carangidae Pseudocaranx spp",240,115.3464283,-33.39454167,34.1,"Fished","spatially balanced"
"803","GB-BV-034","Labridae Austrolabrus maculatus",1,115.3464283,-33.39454167,34.1,"Fished","spatially balanced"
"804","GB-BV-034","Labridae Coris auricularis",151,115.3464283,-33.39454167,34.1,"Fished","spatially balanced"
"805","GB-BV-034","Labridae Eupetrichthys angustipes",3,115.3464283,-33.39454167,34.1,"Fished","spatially balanced"
"806","GB-BV-034","Microcanthidae Neatypus obliquus",2,115.3464283,-33.39454167,34.1,"Fished","spatially balanced"
"807","GB-BV-034","Mullidae Upeneichthys spp",3,115.3464283,-33.39454167,34.1,"Fished","spatially balanced"
"808","GB-BV-034","Mullidae Upeneichthys stotti",25,115.3464283,-33.39454167,34.1,"Fished","spatially balanced"
"809","GB-BV-034","Mullidae Upeneichthys vlamingii",4,115.3464283,-33.39454167,34.1,"Fished","spatially balanced"
"810","GB-BV-034","Myliobatidae Myliobatis tenuicaudatus",11,115.3464283,-33.39454167,34.1,"Fished","spatially balanced"
"811","GB-BV-034","Platycephalidae Platycephalus spp",1,115.3464283,-33.39454167,34.1,"Fished","spatially balanced"
"812","GB-BV-034","Sparidae Chrysophrys auratus",16,115.3464283,-33.39454167,34.1,"Fished","spatially balanced"
"813","GB-BV-034","Trygonorrhinidae Trygonorrhina dumerilii",1,115.3464283,-33.39454167,34.1,"Fished","spatially balanced"
"814","GB-BV-035","Apogonidae Ostorhinchus rueppellii",11,115.275695,-33.61846333,12.7,"Fished","spatially balanced"
"815","GB-BV-035","Arripidae Arripis georgianus",1,115.275695,-33.61846333,12.7,"Fished","spatially balanced"
"816","GB-BV-035","Gerreidae Parequula melbournensis",1,115.275695,-33.61846333,12.7,"Fished","spatially balanced"
"817","GB-BV-035","Labridae Coris auricularis",2,115.275695,-33.61846333,12.7,"Fished","spatially balanced"
"818","GB-BV-035","Labridae Notolabrus parilus",1,115.275695,-33.61846333,12.7,"Fished","spatially balanced"
"819","GB-BV-035","Monacanthidae Acanthaluteres sp1",331,115.275695,-33.61846333,12.7,"Fished","spatially balanced"
"820","GB-BV-035","Monacanthidae Scobinichthys granulatus",10,115.275695,-33.61846333,12.7,"Fished","spatially balanced"
"821","GB-BV-035","Mullidae Upeneichthys vlamingii",3,115.275695,-33.61846333,12.7,"Fished","spatially balanced"
"822","GB-BV-035","Myliobatidae Myliobatis tenuicaudatus",1,115.275695,-33.61846333,12.7,"Fished","spatially balanced"
"823","GB-BV-035","Nemipteridae Pentapodus vitta",3,115.275695,-33.61846333,12.7,"Fished","spatially balanced"
"824","GB-BV-035","Sepiidae Sepia apama",1,115.275695,-33.61846333,12.7,"Fished","spatially balanced"
"825","GB-BV-035","Sillaginidae Sillaginodes punctatus",3,115.275695,-33.61846333,12.7,"Fished","spatially balanced"
"826","GB-BV-035","Terapontidae Pelates octolineatus",336,115.275695,-33.61846333,12.7,"Fished","spatially balanced"
"827","GB-BV-035","Tetraodontidae Lagocephalus sceleratus",1,115.275695,-33.61846333,12.7,"Fished","spatially balanced"
"828","GB-BV-036","Aracanidae Anoplocapros amygdaloides",1,115.136395,-33.39164667,44.5,"Fished","spatially balanced"
"829","GB-BV-036","Carangidae  spp",22,115.136395,-33.39164667,44.5,"Fished","spatially balanced"
"830","GB-BV-036","Carangidae Pseudocaranx spp",12,115.136395,-33.39164667,44.5,"Fished","spatially balanced"
"831","GB-BV-036","Carangidae Trachurus novaezelandiae",20,115.136395,-33.39164667,44.5,"Fished","spatially balanced"
"832","GB-BV-036","Gerreidae Parequula melbournensis",10,115.136395,-33.39164667,44.5,"Fished","spatially balanced"
"833","GB-BV-036","Labridae Coris auricularis",102,115.136395,-33.39164667,44.5,"Fished","spatially balanced"
"834","GB-BV-036","Monacanthidae Nelusetta ayraud",1,115.136395,-33.39164667,44.5,"Fished","spatially balanced"
"835","GB-BV-036","Mullidae Upeneichthys spp",4,115.136395,-33.39164667,44.5,"Fished","spatially balanced"
"836","GB-BV-036","Mullidae Upeneichthys stotti",2,115.136395,-33.39164667,44.5,"Fished","spatially balanced"
"837","GB-BV-036","Neosebastidae Neosebastes pandus",1,115.136395,-33.39164667,44.5,"Fished","spatially balanced"
"838","GB-BV-036","Pinguipedidae Parapercis ramsayi",3,115.136395,-33.39164667,44.5,"Fished","spatially balanced"
"839","GB-BV-036","Platycephalidae Platycephalus spp",12,115.136395,-33.39164667,44.5,"Fished","spatially balanced"
"840","GB-BV-036","Sillaginidae Sillago spp",17,115.136395,-33.39164667,44.5,"Fished","spatially balanced"
"841","GB-BV-036","Trygonorrhinidae Trygonorrhina dumerilii",3,115.136395,-33.39164667,44.5,"Fished","spatially balanced"
"842","GB-BV-037","Aracanidae  spp",1,115.2628467,-33.539185,27.5,"Fished","spatially balanced"
"843","GB-BV-037","Gerreidae Parequula melbournensis",3,115.2628467,-33.539185,27.5,"Fished","spatially balanced"
"844","GB-BV-037","Loliginidae Sepioteuthis australis",1,115.2628467,-33.539185,27.5,"Fished","spatially balanced"
"845","GB-BV-037","Mullidae Upeneichthys spp",2,115.2628467,-33.539185,27.5,"Fished","spatially balanced"
"846","GB-BV-037","Mullidae Upeneichthys stotti",2,115.2628467,-33.539185,27.5,"Fished","spatially balanced"
"847","GB-BV-037","Mullidae Upeneichthys vlamingii",1,115.2628467,-33.539185,27.5,"Fished","spatially balanced"
"848","GB-BV-037","Myliobatidae Myliobatis tenuicaudatus",1,115.2628467,-33.539185,27.5,"Fished","spatially balanced"
"849","GB-BV-037","Platycephalidae Platycephalus spp",30,115.2628467,-33.539185,27.5,"Fished","spatially balanced"
"850","GB-BV-037","Sparidae Chrysophrys auratus",1,115.2628467,-33.539185,27.5,"Fished","spatially balanced"
"851","GB-BV-037","Trygonorrhinidae Trygonorrhina dumerilii",3,115.2628467,-33.539185,27.5,"Fished","spatially balanced"
"852","GB-BV-037","Unknown Unknown Unknown",1,115.2628467,-33.539185,27.5,"Fished","spatially balanced"
"853","GB-BV-037","Urolophidae Trygonoptera mucosa",2,115.2628467,-33.539185,27.5,"Fished","spatially balanced"
"854","GB-BV-038","Carangidae Seriola hippos",1,115.31617,-33.51294,26.7,"Fished","spatially balanced"
"855","GB-BV-038","Dasyatidae Bathytoshia brevicaudata",1,115.31617,-33.51294,26.7,"Fished","spatially balanced"
"856","GB-BV-038","Glaucosomatidae Glaucosoma hebraicum",2,115.31617,-33.51294,26.7,"Fished","spatially balanced"
"857","GB-BV-038","Labridae Austrolabrus maculatus",1,115.31617,-33.51294,26.7,"Fished","spatially balanced"
"858","GB-BV-038","Labridae Choerodon rubescens",1,115.31617,-33.51294,26.7,"Fished","spatially balanced"
"859","GB-BV-038","Labridae Coris auricularis",93,115.31617,-33.51294,26.7,"Fished","spatially balanced"
"860","GB-BV-038","Labridae Eupetrichthys angustipes",3,115.31617,-33.51294,26.7,"Fished","spatially balanced"
"861","GB-BV-038","Labridae Notolabrus parilus",1,115.31617,-33.51294,26.7,"Fished","spatially balanced"
"862","GB-BV-038","Microcanthidae Neatypus obliquus",9,115.31617,-33.51294,26.7,"Fished","spatially balanced"
"863","GB-BV-038","Mullidae Upeneichthys vlamingii",26,115.31617,-33.51294,26.7,"Fished","spatially balanced"
"864","GB-BV-038","Myliobatidae Myliobatis tenuicaudatus",3,115.31617,-33.51294,26.7,"Fished","spatially balanced"
"865","GB-BV-038","Pempherididae Pempheris spp",500,115.31617,-33.51294,26.7,"Fished","spatially balanced"
"866","GB-BV-038","Sparidae Chrysophrys auratus",3,115.31617,-33.51294,26.7,"Fished","spatially balanced"
"867","GB-BV-038","Unknown Unknown Unknown",1,115.31617,-33.51294,26.7,"Fished","spatially balanced"
"868","GB-BV-039","Carangidae Pseudocaranx spp",1,115.4142767,-33.37543167,29.9,"Fished","spatially balanced"
"869","GB-BV-039","Gerreidae Parequula melbournensis",113,115.4142767,-33.37543167,29.9,"Fished","spatially balanced"
"870","GB-BV-039","Mullidae Upeneichthys vlamingii",3,115.4142767,-33.37543167,29.9,"Fished","spatially balanced"
"871","GB-BV-039","Myliobatidae Myliobatis tenuicaudatus",1,115.4142767,-33.37543167,29.9,"Fished","spatially balanced"
"872","GB-BV-039","Paralichthyidae Pseudorhombus jenynsii",1,115.4142767,-33.37543167,29.9,"Fished","spatially balanced"
"873","GB-BV-039","Platycephalidae Platycephalus spp",4,115.4142767,-33.37543167,29.9,"Fished","spatially balanced"
"874","GB-BV-039","Sparidae Chrysophrys auratus",6,115.4142767,-33.37543167,29.9,"Fished","spatially balanced"
"875","GB-BV-039","Sphyraenidae Sphyraena novaehollandiae",1,115.4142767,-33.37543167,29.9,"Fished","spatially balanced"
"876","GB-BV-039","Triakidae Mustelus antarcticus",1,115.4142767,-33.37543167,29.9,"Fished","spatially balanced"
"877","GB-BV-039","Trygonorrhinidae Trygonorrhina dumerilii",3,115.4142767,-33.37543167,29.9,"Fished","spatially balanced"
"878","GB-BV-039","Unknown Unknown Unknown",5,115.4142767,-33.37543167,29.9,"Fished","spatially balanced"
"879","GB-BV-041","Carangidae Pseudocaranx spp",14,115.15334,-33.52075,33.7,"Fished","spatially balanced"
"880","GB-BV-041","Gerreidae Parequula melbournensis",376,115.15334,-33.52075,33.7,"Fished","spatially balanced"
"881","GB-BV-041","Labridae Coris auricularis",89,115.15334,-33.52075,33.7,"Fished","spatially balanced"
"882","GB-BV-041","Labridae Eupetrichthys angustipes",3,115.15334,-33.52075,33.7,"Fished","spatially balanced"
"883","GB-BV-041","Monacanthidae Nelusetta ayraud",17,115.15334,-33.52075,33.7,"Fished","spatially balanced"
"884","GB-BV-041","Monacanthidae Scobinichthys granulatus",2,115.15334,-33.52075,33.7,"Fished","spatially balanced"
"885","GB-BV-041","Mullidae Upeneichthys stotti",3,115.15334,-33.52075,33.7,"Fished","spatially balanced"
"886","GB-BV-041","Mullidae Upeneichthys vlamingii",2,115.15334,-33.52075,33.7,"Fished","spatially balanced"
"887","GB-BV-041","Myliobatidae Myliobatis tenuicaudatus",8,115.15334,-33.52075,33.7,"Fished","spatially balanced"
"888","GB-BV-041","Neosebastidae Neosebastes pandus",1,115.15334,-33.52075,33.7,"Fished","spatially balanced"
"889","GB-BV-041","Platycephalidae Platycephalus spp",3,115.15334,-33.52075,33.7,"Fished","spatially balanced"
"890","GB-BV-041","Trygonorrhinidae Trygonorrhina dumerilii",7,115.15334,-33.52075,33.7,"Fished","spatially balanced"
"891","GB-BV-041","Unknown Unknown Unknown",2,115.15334,-33.52075,33.7,"Fished","spatially balanced"
"892","GB-BV-041","Urolophidae Trygonoptera mucosa",1,115.15334,-33.52075,33.7,"Fished","spatially balanced"
"893","GB-BV-042","Apogonidae Ostorhinchus rueppellii",42,115.3158067,-33.628715,9.3,"Fished","spatially balanced"
"894","GB-BV-042","Aracanidae Aracana aurita",2,115.3158067,-33.628715,9.3,"Fished","spatially balanced"
"895","GB-BV-042","Arripidae Arripis georgianus",5,115.3158067,-33.628715,9.3,"Fished","spatially balanced"
"896","GB-BV-042","Dasyatidae Bathytoshia brevicaudata",2,115.3158067,-33.628715,9.3,"Fished","spatially balanced"
"897","GB-BV-042","Gerreidae Parequula melbournensis",1,115.3158067,-33.628715,9.3,"Fished","spatially balanced"
"898","GB-BV-042","Labridae Coris auricularis",1,115.3158067,-33.628715,9.3,"Fished","spatially balanced"
"899","GB-BV-042","Labridae Notolabrus parilus",1,115.3158067,-33.628715,9.3,"Fished","spatially balanced"
"900","GB-BV-042","Monacanthidae Acanthaluteres sp1",160,115.3158067,-33.628715,9.3,"Fished","spatially balanced"
"901","GB-BV-042","Monacanthidae Scobinichthys granulatus",40,115.3158067,-33.628715,9.3,"Fished","spatially balanced"
"902","GB-BV-042","Myliobatidae Myliobatis tenuicaudatus",1,115.3158067,-33.628715,9.3,"Fished","spatially balanced"
"903","GB-BV-042","Sillaginidae Sillaginodes punctatus",1,115.3158067,-33.628715,9.3,"Fished","spatially balanced"
"904","GB-BV-042","Sparidae Chrysophrys auratus",1,115.3158067,-33.628715,9.3,"Fished","spatially balanced"
"905","GB-BV-042","Terapontidae Pelates octolineatus",310,115.3158067,-33.628715,9.3,"Fished","spatially balanced"
"906","GB-BV-042","Trygonorrhinidae Trygonorrhina dumerilii",2,115.3158067,-33.628715,9.3,"Fished","spatially balanced"
"907","GB-BV-042","Urolophidae Trygonoptera ovalis",2,115.3158067,-33.628715,9.3,"Fished","spatially balanced"
"908","GB-BV-043","Aracanidae Anoplocapros amygdaloides",1,115.3417133,-33.46408833,29,"Fished","spatially balanced"
"909","GB-BV-043","Gerreidae Parequula melbournensis",104,115.3417133,-33.46408833,29,"Fished","spatially balanced"
"910","GB-BV-043","Labridae Austrolabrus maculatus",12,115.3417133,-33.46408833,29,"Fished","spatially balanced"
"911","GB-BV-043","Labridae Coris auricularis",6,115.3417133,-33.46408833,29,"Fished","spatially balanced"
"912","GB-BV-043","Labridae Eupetrichthys angustipes",4,115.3417133,-33.46408833,29,"Fished","spatially balanced"
"913","GB-BV-043","Loliginidae Sepioteuthis australis",2,115.3417133,-33.46408833,29,"Fished","spatially balanced"
"914","GB-BV-043","Monacanthidae Meuschenia freycineti",3,115.3417133,-33.46408833,29,"Fished","spatially balanced"
"915","GB-BV-043","Mullidae Upeneichthys vlamingii",1,115.3417133,-33.46408833,29,"Fished","spatially balanced"
"916","GB-BV-043","Myliobatidae Myliobatis tenuicaudatus",4,115.3417133,-33.46408833,29,"Fished","spatially balanced"
"917","GB-BV-043","Pinguipedidae Parapercis haackei",2,115.3417133,-33.46408833,29,"Fished","spatially balanced"
"918","GB-BV-043","Sepiidae Sepia apama",1,115.3417133,-33.46408833,29,"Fished","spatially balanced"
"919","GB-BV-043","Unknown Unknown Unknown",1,115.3417133,-33.46408833,29,"Fished","spatially balanced"
"920","GB-BV-045","Aracanidae Aracana aurita",1,115.1941467,-33.60248167,14.6,"Fished","spatially balanced"
"921","GB-BV-045","Carangidae Pseudocaranx spp",8,115.1941467,-33.60248167,14.6,"Fished","spatially balanced"
"922","GB-BV-045","Carangidae Seriola hippos",1,115.1941467,-33.60248167,14.6,"Fished","spatially balanced"
"923","GB-BV-045","Chaetodontidae Chelmonops curiosus",1,115.1941467,-33.60248167,14.6,"Fished","spatially balanced"
"924","GB-BV-045","Gerreidae Parequula melbournensis",3,115.1941467,-33.60248167,14.6,"Fished","spatially balanced"
"925","GB-BV-045","Labridae Austrolabrus maculatus",6,115.1941467,-33.60248167,14.6,"Fished","spatially balanced"
"926","GB-BV-045","Labridae Coris auricularis",38,115.1941467,-33.60248167,14.6,"Fished","spatially balanced"
"927","GB-BV-045","Labridae Eupetrichthys angustipes",1,115.1941467,-33.60248167,14.6,"Fished","spatially balanced"
"928","GB-BV-045","Labridae Halichoeres brownfieldi",1,115.1941467,-33.60248167,14.6,"Fished","spatially balanced"
"929","GB-BV-045","Labridae Notolabrus parilus",3,115.1941467,-33.60248167,14.6,"Fished","spatially balanced"
"930","GB-BV-045","Labridae Ophthalmolepis lineolatus",13,115.1941467,-33.60248167,14.6,"Fished","spatially balanced"
"931","GB-BV-045","Labridae Pseudolabrus biserialis",1,115.1941467,-33.60248167,14.6,"Fished","spatially balanced"
"932","GB-BV-045","Monacanthidae Acanthaluteres vittiger",3,115.1941467,-33.60248167,14.6,"Fished","spatially balanced"
"933","GB-BV-045","Monacanthidae Scobinichthys granulatus",4,115.1941467,-33.60248167,14.6,"Fished","spatially balanced"
"934","GB-BV-045","Mullidae Upeneichthys vlamingii",1,115.1941467,-33.60248167,14.6,"Fished","spatially balanced"
"935","GB-BV-045","Myliobatidae Myliobatis tenuicaudatus",1,115.1941467,-33.60248167,14.6,"Fished","spatially balanced"
"936","GB-BV-045","Pomacentridae Chromis klunzingeri",3,115.1941467,-33.60248167,14.6,"Fished","spatially balanced"
"937","GB-BV-045","Pomacentridae Parma victoriae",1,115.1941467,-33.60248167,14.6,"Fished","spatially balanced"
"938","GB-BV-045","Sparidae Chrysophrys auratus",9,115.1941467,-33.60248167,14.6,"Fished","spatially balanced"
"939","GB-BV-045","Unknown Unknown Unknown",1,115.1941467,-33.60248167,14.6,"Fished","spatially balanced"
"940","GB-BV-046","Carangidae Pseudocaranx spp",6,115.4203933,-33.42120167,27.6,"Fished","spatially balanced"
"941","GB-BV-046","Gerreidae Parequula melbournensis",108,115.4203933,-33.42120167,27.6,"Fished","spatially balanced"
"942","GB-BV-046","Labridae Coris auricularis",1,115.4203933,-33.42120167,27.6,"Fished","spatially balanced"
"943","GB-BV-046","Labridae Eupetrichthys angustipes",1,115.4203933,-33.42120167,27.6,"Fished","spatially balanced"
"944","GB-BV-046","Mullidae Upeneichthys vlamingii",3,115.4203933,-33.42120167,27.6,"Fished","spatially balanced"
"945","GB-BV-046","Orectolobidae Orectolobus halei",2,115.4203933,-33.42120167,27.6,"Fished","spatially balanced"
"946","GB-BV-046","Platycephalidae Platycephalus spp",4,115.4203933,-33.42120167,27.6,"Fished","spatially balanced"
"947","GB-BV-046","Trygonorrhinidae Trygonorrhina dumerilii",1,115.4203933,-33.42120167,27.6,"Fished","spatially balanced"
"948","GB-BV-046","Unknown Unknown Unknown",1,115.4203933,-33.42120167,27.6,"Fished","spatially balanced"
"949","GB-BV-047","Aracanidae Anoplocapros amygdaloides",1,115.3799367,-33.423325,29.9,"Fished","spatially balanced"
"950","GB-BV-047","Carangidae Pseudocaranx spp",31,115.3799367,-33.423325,29.9,"Fished","spatially balanced"
"951","GB-BV-047","Carangidae Trachurus novaezelandiae",78,115.3799367,-33.423325,29.9,"Fished","spatially balanced"
"952","GB-BV-047","Dasyatidae Bathytoshia brevicaudata",2,115.3799367,-33.423325,29.9,"Fished","spatially balanced"
"953","GB-BV-047","Gerreidae Parequula melbournensis",123,115.3799367,-33.423325,29.9,"Fished","spatially balanced"
"954","GB-BV-047","Loliginidae Sepioteuthis australis",4,115.3799367,-33.423325,29.9,"Fished","spatially balanced"
"955","GB-BV-047","Monacanthidae Chaetodermis penicilligerus",2,115.3799367,-33.423325,29.9,"Fished","spatially balanced"
"956","GB-BV-047","Monacanthidae Nelusetta ayraud",3,115.3799367,-33.423325,29.9,"Fished","spatially balanced"
"957","GB-BV-047","Mullidae Upeneichthys vlamingii",6,115.3799367,-33.423325,29.9,"Fished","spatially balanced"
"958","GB-BV-047","Myliobatidae Myliobatis tenuicaudatus",4,115.3799367,-33.423325,29.9,"Fished","spatially balanced"
"959","GB-BV-047","Neosebastidae Neosebastes pandus",1,115.3799367,-33.423325,29.9,"Fished","spatially balanced"
"960","GB-BV-047","Paralichthyidae Pseudorhombus spp",3,115.3799367,-33.423325,29.9,"Fished","spatially balanced"
"961","GB-BV-047","Platycephalidae Platycephalus spp",11,115.3799367,-33.423325,29.9,"Fished","spatially balanced"
"962","GB-BV-047","Sillaginidae Sillago spp",51,115.3799367,-33.423325,29.9,"Fished","spatially balanced"
"963","GB-BV-047","Sparidae Chrysophrys auratus",9,115.3799367,-33.423325,29.9,"Fished","spatially balanced"
"964","GB-BV-047","Tetraodontidae Lagocephalus sceleratus",10,115.3799367,-33.423325,29.9,"Fished","spatially balanced"
"965","GB-BV-047","Trygonorrhinidae Trygonorrhina dumerilii",3,115.3799367,-33.423325,29.9,"Fished","spatially balanced"
"966","GB-BV-047","Unknown Unknown Unknown",1,115.3799367,-33.423325,29.9,"Fished","spatially balanced"
"967","GB-BV-047","Urolophidae Trygonoptera mucosa",1,115.3799367,-33.423325,29.9,"Fished","spatially balanced"
"968","GB-BV-048","Carcharhinidae Carcharhinus spp",2,115.1499133,-33.43024833,41.1,"Fished","spatially balanced"
"969","GB-BV-048","Labridae Austrolabrus maculatus",23,115.1499133,-33.43024833,41.1,"Fished","spatially balanced"
"970","GB-BV-048","Labridae Coris auricularis",47,115.1499133,-33.43024833,41.1,"Fished","spatially balanced"
"971","GB-BV-048","Labridae Eupetrichthys angustipes",1,115.1499133,-33.43024833,41.1,"Fished","spatially balanced"
"972","GB-BV-048","Labridae Siphonognathus caninis",1,115.1499133,-33.43024833,41.1,"Fished","spatially balanced"
"973","GB-BV-048","Microcanthidae Tilodon sexfasciatus",1,115.1499133,-33.43024833,41.1,"Fished","spatially balanced"
"974","GB-BV-048","Mullidae Upeneichthys stotti",1,115.1499133,-33.43024833,41.1,"Fished","spatially balanced"
"975","GB-BV-048","Mullidae Upeneichthys vlamingii",2,115.1499133,-33.43024833,41.1,"Fished","spatially balanced"
"976","GB-BV-048","Neosebastidae Neosebastes pandus",3,115.1499133,-33.43024833,41.1,"Fished","spatially balanced"
"977","GB-BV-048","Pinguipedidae Parapercis haackei",1,115.1499133,-33.43024833,41.1,"Fished","spatially balanced"
"978","GB-BV-048","Pomacentridae Chromis klunzingeri",133,115.1499133,-33.43024833,41.1,"Fished","spatially balanced"
"979","GB-BV-048","Sparidae Chrysophrys auratus",3,115.1499133,-33.43024833,41.1,"Fished","spatially balanced"
"980","GB-BV-048","Triakidae Mustelus antarcticus",2,115.1499133,-33.43024833,41.1,"Fished","spatially balanced"
"981","GB-BV-048","Trygonorrhinidae Trygonorrhina dumerilii",1,115.1499133,-33.43024833,41.1,"Fished","spatially balanced"
"982","GB-BV-048","Unknown Unknown Unknown",1,115.1499133,-33.43024833,41.1,"Fished","spatially balanced"
"983","GB-BV-048","Urolophidae Trygonoptera mucosa",1,115.1499133,-33.43024833,41.1,"Fished","spatially balanced"
"984","GB-BV-049","Carangidae Pseudocaranx spp",26,115.4479206,-33.55935986,8.52,"Fished","spatially balanced"
"985","GB-BV-049","Chaetodontidae Chelmonops curiosus",1,115.4479206,-33.55935986,8.52,"Fished","spatially balanced"
"986","GB-BV-049","Gerreidae Parequula melbournensis",5,115.4479206,-33.55935986,8.52,"Fished","spatially balanced"
"987","GB-BV-049","Labridae Austrolabrus maculatus",1,115.4479206,-33.55935986,8.52,"Fished","spatially balanced"
"988","GB-BV-049","Labridae Choerodon rubescens",1,115.4479206,-33.55935986,8.52,"Fished","spatially balanced"
"989","GB-BV-049","Labridae Coris auricularis",12,115.4479206,-33.55935986,8.52,"Fished","spatially balanced"
"990","GB-BV-049","Labridae Halichoeres brownfieldi",2,115.4479206,-33.55935986,8.52,"Fished","spatially balanced"
"991","GB-BV-049","Labridae Notolabrus parilus",3,115.4479206,-33.55935986,8.52,"Fished","spatially balanced"
"992","GB-BV-049","Labridae Ophthalmolepis lineolatus",5,115.4479206,-33.55935986,8.52,"Fished","spatially balanced"
"993","GB-BV-049","Monacanthidae Meuschenia freycineti",1,115.4479206,-33.55935986,8.52,"Fished","spatially balanced"
"994","GB-BV-049","Monacanthidae Scobinichthys granulatus",6,115.4479206,-33.55935986,8.52,"Fished","spatially balanced"
"995","GB-BV-049","Mullidae Upeneichthys vlamingii",1,115.4479206,-33.55935986,8.52,"Fished","spatially balanced"
"996","GB-BV-049","Myliobatidae Myliobatis tenuicaudatus",1,115.4479206,-33.55935986,8.52,"Fished","spatially balanced"
"997","GB-BV-049","Pomacentridae Parma victoriae",3,115.4479206,-33.55935986,8.52,"Fished","spatially balanced"
"998","GB-BV-049","Sparidae Chrysophrys auratus",2,115.4479206,-33.55935986,8.52,"Fished","spatially balanced"
"999","GB-BV-049","Trygonorrhinidae Trygonorrhina dumerilii",1,115.4479206,-33.55935986,8.52,"Fished","spatially balanced"
"1000","GB-BV-050","Aulopidae Latropiscis purpurissatus",1,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1001","GB-BV-050","Carangidae Pseudocaranx spp",73,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1002","GB-BV-050","Carangidae Seriola hippos",1,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1003","GB-BV-050","Carcharhinidae Carcharhinus obscurus",3,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1004","GB-BV-050","Chaetodontidae Chelmonops curiosus",2,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1005","GB-BV-050","Cheilodactylidae Cheilodactylus gibbosus",1,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1006","GB-BV-050","Cheilodactylidae Dactylophora nigricans",1,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1007","GB-BV-050","Enoplosidae Enoplosus armatus",2,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1008","GB-BV-050","Labridae Austrolabrus maculatus",12,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
