OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
CNB2-2	40	0	1115.17391	234.60870	943.78261	217.43478
CNB2-2	40	1	1016.56522	202.52174	839.17391	185.34783
CNB2-2	41	0	740.91304	495.43478	650.56522	477.04348
CNB2-2	41	1	792.30435	458.91304	703.52174	442.08696
CNB2-2	42	0	1204.39130	359.52174	1100.73913	341.86957
CNB2-2	42	1	1143.60870	378.56522	1043.08696	361.95652
CNB2-2	43	0	615.73913	873.91304	376.04348	835.43478
CNB2-2	43	1	501.73913	862.95652	275.34783	822.91304
CNB2-2	44	0	1293.86957	871.60870	1143.65217	857.91304
CNB2-2	44	1	1231.26087	863.78261	1071.39130	848.52174
CNB2-2	45	0	1478.82609	383.73913	1386.30435	364.73913
CNB2-2	45	1	1279.78261	397.56522	1201.34783	381.69565
CNB2-2	46	0	1235.95652	478.95652	952.21739	459.95652
CNB2-2	46	1	1383.86957	543.39130	1109.00000	525.43478
CNB2-2	47	0	516.56522	560.56522	563.39130	539.73913
CNB2-2	47	1	367.86957	565.00000	418.08696	542.86957
CNB2-2	48	0	1424.30435	773.91304	546.60870	735.60870
CNB2-2	48	1	1825.04348	995.73913	918.34783	910.91304
CNB2-2	49	0	1107.86957	688.26087	868.34783	667.65217
CNB2-2	49	1	938.04348	709.65217	692.52174	684.60870
CNB2-2	50	0	944.65217	412.08696	790.52174	394.47826
CNB2-2	50	1	1010.91304	356.78261	858.60870	339.17391
CNB2-2	51	0	1127.21739	302.08696	902.95652	283.43478
CNB2-2	51	1	1183.30435	342.26087	975.73913	324.65217
CNB2-2	52	0	1821.39130	1023.13043	1456.26087	993.39130
CNB2-2	52	1	1643.73913	996.00000	1319.04348	972.78261
CNB2-2	53	0	824.39130	487.95652	602.69565	466.43478
CNB2-2	53	1	678.82609	496.56522	439.91304	471.13043
CNB2-2	54	0	631.39130	503.82609	319.30435	475.95652
CNB2-2	54	1	536.69565	426.08696	169.82609	396.39130
CNB2-2	55	0	788.69565	873.30435	676.39130	863.47826
CNB2-2	55	1	1110.82609	896.86957	1023.52174	882.52174
CNB2-2	56	0	1602.78261	733.56522	1845.91304	761.73913
CNB2-2	57	0	1153.04348	773.26087	1182.13043	768.43478
CNB2-2	58	0	1621.17391	946.21739	1456.30435	944.73913
CNB2-2	58	1	1519.43478	935.78261	1374.13043	933.00000
CNB2-2	59	0	1616.47826	871.08696	1509.00000	875.60870
CNB2-2	59	1	1536.39130	866.91304	1433.08696	870.65217
CNB2-2	60	0	1665.78261	828.30435	1545.52174	829.69565
CNB2-2	60	1	1770.65217	876.30435	1633.95652	884.21739
CNB2-2	61	0	1384.08696	761.43478	1357.73913	761.08696
CNB2-2	61	1	1452.69565	775.26087	1419.82609	776.21739
CNB2-2	62	0	614.91304	402.17391	376.34783	379.47826
CNB2-2	62	1	473.52174	457.47826	197.91304	429.82609
CNB2-2	63	0	1128.13043	743.65217	836.43478	720.13043
CNB2-2	63	1	804.91304	852.43478	516.86957	819.52174
CNB2-2	64	0	981.52174	534.52174	786.21739	516.21739
CNB2-2	64	1	807.78261	563.47826	625.52174	544.39130
CNB2-2	65	0	660.39130	178.69565	652.56522	177.91304
CNB2-2	65	1	455.86957	115.82609	472.82609	126.78261
CNB2-2	66	0	873.69565	452.65217	705.78261	434.60870
CNB2-2	66	1	729.17391	433.86957	586.04348	415.56522
CNB2-2	67	0	1341.47826	1024.43478	1169.56522	1014.78261
CNB2-2	67	1	1231.91304	1024.69565	1074.86957	1009.82609
CNB2-2	68	0	1124.78261	773.65217	657.30435	744.13043
CNB2-2	68	1	839.39130	744.69565	340.60870	717.78261
CNB2-2	69	0	1164.08696	948.26087	722.04348	912.34783
CNB2-2	69	1	686.52174	994.17391	256.95652	955.56522
CNB2-2	70	0	839.95652	590.08696	922.82609	577.43478
CNB2-2	70	1	686.56522	555.91304	780.13043	542.47826
CNB2-3	0	0	1848.00000	159.65217	1446.26087	209.73913
CNB2-3	1	0	1288.34783	418.39130	872.39130	456.34783
CNB2-3	1	1	1729.30435	406.17391	1276.52174	456.60870
CNB2-3	2	0	1338.13043	322.00000	932.78261	364.04348
CNB2-3	2	1	1184.73913	139.39130	725.91304	186.13043
CNB2-3	3	0	1426.34783	368.08696	1041.13043	423.91304
CNB2-3	3	1	1458.13043	112.43478	993.47826	171.34783
CNB2-3	4	0	1073.34783	195.65217	512.34783	230.39130
CNB2-3	4	1	1168.82609	268.17391	631.04348	308.13043
CNB2-3	5	0	1138.82609	689.26087	284.86957	738.30435
CNB2-3	5	1	1854.78261	952.08696	874.86957	957.91304
CNB2-3	6	0	1752.00000	42.78261	1052.86957	124.17391
CNB2-3	7	0	757.95652	251.08696	33.65217	264.73913
CNB2-3	7	1	942.13043	335.34783	230.86957	367.52174
CNB2-3	8	0	1406.04348	235.86957	1163.13043	269.95652
CNB2-3	8	1	1727.47826	204.60870	1427.65217	256.39130
CNB2-3	9	0	1304.34783	345.39130	940.17391	389.21739
CNB2-3	10	0	975.65217	718.95652	292.17391	762.78261
CNB2-3	11	0	1127.65217	248.08696	491.82609	262.52174
CNB2-3	11	1	1170.69565	485.69565	605.86957	512.26087
CNB2-3	12	0	1319.13043	715.69565	595.95652	745.17391
CNB2-3	12	1	1356.73913	1015.82609	460.60870	1054.17391
CNB2-3	13	0	1774.95652	13.56522	1047.65217	100.17391
CNB2-3	14	0	1784.34783	332.86957	1396.17391	378.78261
CNB2-3	15	0	1526.34783	244.00000	1092.69565	294.30435
CNB2-3	15	1	1895.21739	161.82609	1399.73913	225.69565
CNB2-3	16	0	1389.04348	377.91304	984.13043	420.30435
CNB2-3	16	1	1667.39130	341.39130	1225.69565	386.65217
CNB2-3	17	0	1441.95652	311.78261	1112.78261	348.60870
CNB2-3	17	1	1807.43478	350.91304	1403.13043	400.78261
CNB2-3	18	0	1219.26087	406.78261	460.08696	442.30435
CNB2-3	18	1	1242.21739	172.00000	368.52174	202.04348
CNB2-3	19	0	1535.69565	512.30435	831.52174	546.78261
CNB2-3	19	1	1743.86957	502.65217	974.47826	543.13043
CNB2-3	20	0	1352.47826	697.69565	399.13043	732.21739
CNB2-3	20	1	1601.86957	875.34783	543.39130	894.21739
CNB2-3	21	0	1288.13043	404.60870	841.30435	432.43478
CNB2-3	21	1	942.17391	96.26087	263.86957	93.39130
CNB2-3	22	0	965.21739	128.34783	539.47826	172.17391
CNB2-3	23	0	1418.34783	314.17391	1095.39130	386.43478
CNB2-3	23	1	1804.17391	348.34783	1475.21739	388.21739
CNB2-3	24	0	1484.86957	306.78261	552.00000	350.60870
CNB2-3	25	0	1507.82609	351.65217	1189.56522	396.52174
CNB2-3	26	0	1300.56522	488.65217	986.60870	523.17391
CNB2-3	26	1	1769.73913	499.39130	1319.69565	537.56522
CNB2-3	27	0	1249.04348	360.00000	1003.82609	384.00000
CNB2-3	28	0	1304.04348	474.43478	994.65217	523.60870
CNB2-3	28	1	1918.69565	424.65217	1448.43478	482.08696
CNB2-3	29	0	1261.73913	463.39130	946.65217	481.21739
CNB2-3	29	1	1729.04348	865.04348	1373.21739	904.69565
CNB2-3	30	0	1262.52174	423.56522	951.52174	463.73913
CNB2-3	30	1	1563.91304	287.60870	1388.78261	330.65217
CNB2-3	31	0	1401.39130	232.69565	1121.73913	282.78261
CNB2-3	32	0	1043.47826	48.00000	448.69565	87.65217
CNB2-3	33	0	1865.73913	78.26087	1346.08696	141.91304
CNB2-3	34	0	1656.00000	148.17391	1323.13043	225.39130
CNB2-3	35	0	1791.65217	479.82609	1297.95652	522.30435
CNB2-3	35	1	1668.52174	63.65217	1026.56522	150.86957
CNB2-3	36	0	1639.30435	216.00000	1359.65217	235.82609
CNB2-3	37	0	1124.78261	293.95652	653.56522	345.17391
CNB2-3	37	1	735.43478	131.69565	57.39130	166.04348
CNB2-3	38	0	1299.34783	454.00000	993.30435	494.82609
CNB2-3	38	1	1624.60870	476.47826	1220.78261	517.26087
CNB2-3	39	0	1309.56522	376.30435	1040.52174	424.52174
CNB2-3	39	1	1643.04348	405.56522	1300.91304	448.69565
CNB2-4	0	0	1484.82686	636.71642	439.20252	650.82090
CNB2-4	1	0	1470.26087	874.30435	1284.43478	898.91304
CNB2-4	1	1	1615.04348	850.04348	1426.86957	884.04348
CNB2-4	2	0	1615.82609	827.60870	1348.60870	853.78261
CNB2-4	2	1	1386.78261	766.04348	1181.39130	779.95652
CNB2-4	3	0	1567.73913	763.39130	1412.30435	794.08696
CNB2-4	3	1	1828.34783	736.78261	1612.65217	777.91304
CNB2-4	4	0	1413.52174	366.34783	1039.91304	379.34783
CNB2-4	4	1	1575.26087	420.08696	1204.00000	441.69565
CNB2-4	5	0	865.04348	426.78261	994.43478	421.56522
CNB2-4	6	0	1588.34783	558.78261	1613.56522	587.30435
CNB2-4	6	1	1482.17391	532.95652	1494.86957	553.91304
CNB2-4	7	0	1070.82609	493.30435	1202.52174	490.13043
CNB2-4	7	1	1217.95652	494.34783	1370.00000	497.95652
CNB2-4	8	0	1855.30435	518.60870	1905.39130	566.60870
CNB2-4	9	0	1892.08696	143.78261	1266.86957	207.47826
CNB2-4	9	1	1186.34783	263.69565	719.43478	261.08696
CNB2-4	10	0	583.86957	404.69565	437.73913	378.73913
CNB2-4	10	1	860.39130	433.39130	744.17391	417.56522
CNB2-4	11	0	1891.30435	273.30435	958.34783	329.30435
CNB2-4	11	1	1100.82609	140.47826	173.47826	91.04348
CNB2-4	12	0	1405.17391	577.82609	1565.82609	600.26087
CNB2-4	12	1	1342.04348	576.52174	1479.73913	594.00000
CNB2-4	13	0	1142.08696	506.30435	913.17391	506.86957
CNB2-4	13	1	1326.78261	448.39130	1068.65217	447.39130
CNB2-4	14	0	907.78261	203.13043	624.65217	188.60870
CNB2-4	14	1	1107.34783	231.30435	822.91304	230.60870
CNB2-4	15	0	30.52174	360.52174	255.86957	338.52174
CNB2-4	15	1	155.47826	344.60870	339.86957	326.00000
CNB2-4	16	0	833.43478	398.78261	716.30435	383.08696
CNB2-4	16	1	985.52174	390.43478	876.73913	381.78261
CNB2-4	17	0	547.34783	641.43478	428.30435	603.39130
CNB2-4	17	1	370.47826	605.43478	234.47826	560.08696
CNB2-4	18	0	815.91304	594.91304	800.82609	577.21739
CNB2-4	18	1	667.47826	569.60870	669.60870	545.39130
CNB2-4	19	0	1019.39130	532.56522	935.26087	527.82609
CNB2-4	19	1	942.17391	582.39130	866.91304	574.00000
CNB2-4	20	0	1445.43478	539.30435	1409.86957	558.21739
CNB2-4	20	1	1622.30435	496.52174	1583.08696	520.65217
CNB2-4	21	0	1372.82609	533.47826	1564.08696	553.26087
CNB2-4	22	0	1175.82609	753.86957	1072.91304	758.39130
CNB2-4	22	1	1584.91304	799.30435	1435.65217	836.73913
CNB2-4	23	0	905.73913	802.43478	438.26087	789.91304
CNB2-4	24	0	1140.73913	151.69565	967.60870	149.78261
CNB2-4	24	1	947.17391	240.65217	802.47826	235.34783
CNB2-4	25	0	1475.60870	392.65217	1099.30435	410.26087
CNB2-4	25	1	1270.30435	373.60870	964.69565	378.95652
CNB2-4	26	0	799.65217	564.17391	771.17391	547.73913
CNB2-4	26	1	871.91304	546.43478	837.69565	534.69565
CNB2-4	27	0	910.26087	537.30435	893.52174	527.65217
CNB2-4	27	1	975.73913	520.08696	961.86957	513.30435
CNB2-4	28	0	930.65217	658.17391	880.17391	648.17391
CNB2-4	28	1	1001.60870	656.60870	957.91304	652.60870
CNB2-4	29	0	1087.08696	554.52174	1063.60870	550.86957
CNB2-4	29	1	1158.30435	530.00000	1138.73913	534.43478
CNB2-4	30	0	1151.00000	581.91304	1132.21739	584.78261
CNB2-4	30	1	1206.30435	566.26087	1195.60870	571.47826
CNB2-4	31	0	1511.39130	444.30435	1506.73913	454.56522
CNB2-4	31	1	1624.86957	397.60870	1631.69565	407.86957
CNB2-4	32	0	840.13043	562.60870	845.17391	549.52174
CNB2-4	32	1	900.65217	560.00000	903.86957	549.26087
CNB2-4	33	0	487.43478	646.13043	398.30435	608.04348
CNB2-4	33	1	578.21739	637.78261	502.65217	604.39130
CNB2-4	34	0	761.04348	511.78261	576.69565	491.52174
CNB2-4	34	1	683.82609	513.86957	513.04348	491.78261
CNB2-4	35	0	1630.95652	559.30435	1357.56522	577.04348
CNB2-4	35	1	852.52174	66.78261	655.30435	53.21739
CNB2-4	36	0	1269.91304	790.95652	904.69565	795.13043
CNB2-4	37	0	109.56522	779.47826	52.17391	714.78261
CNB2-4	38	0	1395.91304	399.26087	1261.91304	409.69565
CNB2-4	38	1	1575.39130	423.26087	1439.30435	446.21739
CNB2-4	39	0	931.86957	455.91304	714.82609	445.17391
CNB2-4	39	1	745.86957	566.78261	515.26087	545.34783
CNB2-4	40	0	1184.82609	515.04348	919.47826	515.17391
CNB2-4	40	1	1449.60870	501.21739	1114.60870	519.08696
CNB2-4	41	0	1461.08696	1031.73913	974.86957	1031.21739
CNB2-4	41	1	1583.95652	967.82609	1086.26087	972.00000
CNB2-4	42	0	847.86957	696.60870	582.73913	676.60870
CNB2-4	42	1	756.04348	736.00000	496.13043	711.04348
CNB2-4	43	0	1448.26087	797.47826	1253.65217	807.86957
CNB2-4	43	1	1506.17391	724.95652	1310.52174	742.65217
CNB2-4	44	0	1299.86957	790.43478	682.86957	782.82609
CNB2-4	44	1	1177.26087	705.65217	530.26087	697.52174
CNB2-4	45	0	641.86957	516.39130	515.82609	485.17391
CNB2-4	45	1	527.86957	466.30435	385.13043	441.08696
CNB2-4	46	0	798.65217	538.52174	554.52174	521.91304
CNB2-4	46	1	707.34783	579.47826	453.04348	560.52174
CNB2-4	47	0	1156.56522	411.65217	715.69565	412.43478
CNB2-4	47	1	1270.04348	375.65217	814.82609	379.04348
CNB2-4	48	0	1519.39130	694.95652	1058.86957	708.56522
CNB2-4	48	1	1371.47826	696.26087	939.65217	701.78261
CNB2-4	49	0	990.13043	440.65217	631.39130	424.17391
CNB2-4	49	1	885.26087	413.00000	548.17391	399.39130
CNB2-4	50	0	1175.08696	449.30435	795.52174	454.95652
CNB2-4	50	1	956.47826	459.21739	618.39130	453.39130
CNB2-4	51	0	1416.34783	834.47826	1158.00000	849.39130
CNB2-4	51	1	1590.34783	807.86957	1346.08696	837.13043
CNB2-4	52	0	1211.95652	450.30435	1008.39130	451.78261
CNB2-4	52	1	1421.95652	396.56522	1187.08696	412.91304
CNB2-4	53	0	1416.65217	416.52174	1271.82609	429.26087
CNB2-4	53	1	1299.26087	552.95652	1179.73913	568.56522
CNB2-4	54	0	1147.73913	534.00000	901.39130	534.73913
CNB2-4	54	1	1198.00000	222.17391	943.65217	224.43478
CNB2-4	55	0	1201.17391	705.21739	853.47826	705.43478
CNB2-4	55	1	1508.73913	542.43478	1048.04348	545.95652
CNB2-4	56	0	1084.86957	495.08696	838.13043	496.13043
CNB2-4	56	1	869.13043	569.43478	629.69565	556.65217
CNB2-4	57	0	1454.30435	510.95652	1531.56522	529.04348
CNB2-4	57	1	1685.43478	412.08696	1806.52174	426.52174
CNB2-4	58	0	1703.08696	569.04348	1910.60870	612.78261
CNB2-4	58	1	1541.34783	570.60870	1692.52174	600.78261
CNB2-4	59	0	1540.82609	489.39130	1599.34783	508.82609
CNB2-4	59	1	1338.13043	526.69565	1370.30435	541.17391
CNB2-4	60	0	984.26087	462.86957	686.73913	464.17391
CNB2-4	60	1	648.43478	270.65217	314.78261	238.00000
CNB2-4	61	0	355.30435	558.04348	385.47826	517.60870
CNB2-4	61	1	517.56522	461.26087	530.52174	435.17391
CNB2-4	62	0	1245.34783	470.39130	1427.60870	479.30435
CNB2-5	0	0	1074.04348	762.91304	1089.17391	760.47826
CNB2-5	0	1	983.78261	733.43478	999.69565	727.34783
CNB2-5	1	0	646.73913	734.43478	681.04348	715.39130
CNB2-5	1	1	553.08696	708.08696	597.04348	689.82609
CNB2-5	2	0	764.17391	694.04348	774.82609	680.34783
CNB2-5	2	1	685.91304	680.73913	699.43478	664.95652
CNB2-5	3	0	1049.65217	744.43478	1079.08696	741.13043
CNB2-5	3	1	933.30435	734.52174	958.04348	726.78261
CNB2-5	4	0	1340.39130	925.65217	1179.26087	927.13043
CNB2-5	4	1	1216.73913	920.69565	1070.21739	918.26087
CNB2-5	5	0	1607.82609	1062.78261	1355.30435	1061.73913
CNB2-5	5	1	1429.65217	1034.86957	1190.69565	1030.17391
CNB2-5	6	0	1422.13043	773.17391	1537.39130	795.60870
CNB2-5	6	1	1322.73913	749.43478	1412.69565	761.43478
CNB2-5	7	0	372.39130	644.65217	340.43478	620.26087
CNB2-5	7	1	1078.65217	654.56522	996.60870	647.60870
CNB2-5	8	0	489.30435	329.95652	85.82609	312.65217
CNB2-5	8	1	630.43478	273.08696	254.34783	258.65217
CNB2-5	9	0	798.00000	389.00000	393.39130	374.91304
CNB2-5	9	1	670.17391	410.13043	261.91304	394.21739
CNB2-5	10	0	1519.21739	759.00000	1255.34783	755.00000
CNB2-5	10	1	1688.78261	771.78261	1424.13043	770.13043
CNB2-5	11	0	840.26087	759.86957	697.39130	746.82609
CNB2-5	11	1	759.65217	731.43478	610.26087	718.13043
CNB2-5	12	0	1000.73913	760.52174	756.13043	750.00000
CNB2-5	12	1	827.78261	817.13043	559.95652	805.04348
CNB2-5	13	0	1295.78261	641.26087	1127.08696	632.86957
CNB2-5	13	1	1215.43478	505.34783	1053.26087	496.95652
CNB2-5	14	0	1013.21739	843.43478	542.47826	830.30435
CNB2-5	14	1	864.00000	770.65217	381.52174	762.21739
CNB2-5	15	0	1196.26087	818.82609	757.13043	804.78261
CNB2-5	15	1	1343.65217	727.78261	876.86957	713.73913
CNB2-5	16	0	1452.00000	804.00000	1331.52174	808.00000
CNB2-5	16	1	1587.13043	752.34783	1461.43478	755.56522
CNB2-5	17	0	1350.26087	914.86957	1311.39130	926.60870
CNB2-5	17	1	1278.26087	850.17391	1249.82609	855.91304
CNB2-5	18	0	1351.21739	848.52174	1146.13043	842.56522
CNB2-5	18	1	1267.21739	804.17391	1061.08696	797.95652
CNB2-5	19	0	561.39130	465.56522	200.34783	452.21739
CNB2-5	19	1	411.65217	397.73913	21.13043	378.91304
CNB2-5	20	0	793.60870	469.56522	578.30435	459.47826
CNB2-5	20	1	679.86957	367.82609	482.82609	361.91304
CNB2-5	21	0	912.08696	538.04348	791.91304	529.65217
CNB2-5	21	1	829.91304	503.60870	708.95652	495.73913
CNB2-5	22	0	643.04348	565.69565	441.82609	555.47826
CNB2-5	22	1	480.78261	612.39130	250.34783	597.21739
CNB2-5	23	0	1252.78261	829.52174	1123.04348	827.56522
CNB2-5	23	1	1347.21739	871.78261	1208.60870	873.21739
CNB2-5	24	0	1752.47826	817.69565	1517.47826	818.86957
CNB2-5	24	1	1516.39130	839.60870	1308.26087	838.43478
CNB2-5	25	0	1151.69565	897.21739	516.26087	886.34783
CNB2-5	25	1	1419.60870	926.95652	727.82609	897.04348
CNB2-5	26	0	1695.69565	1015.56522	1432.13043	1012.43478
CNB2-5	26	1	1437.17391	935.21739	1243.78261	936.78261
CNB2-5	27	0	950.95652	505.04348	855.34783	497.73913
CNB2-5	27	1	861.73913	542.34783	756.21739	534.26087
CNB2-5	28	0	562.47826	464.00000	246.43478	453.04348
CNB2-5	28	1	652.47826	528.43478	379.21739	518.00000
CNB2-5	29	0	404.47826	547.39130	202.69565	534.82609
CNB2-5	29	1	604.82609	541.13043	407.73913	527.26087
CNB2-5	30	0	1464.86957	514.39130	1382.43478	507.04348
CNB2-5	30	1	1421.82609	462.47826	1342.52174	450.43478
CNB2-5	31	0	552.65217	867.34783	403.13043	841.78261
CNB2-5	31	1	354.91304	879.34783	220.00000	847.52174
CNB2-5	32	0	1174.56522	225.73913	786.00000	219.26087
CNB2-5	32	1	1020.39130	273.21739	632.34783	263.08696
CNB2-5	33	0	941.30435	412.91304	580.69565	399.39130
CNB2-5	33	1	877.65217	312.73913	492.00000	298.17391
CNB2-5	34	0	1187.43478	736.73913	687.82609	723.30435
CNB2-5	34	1	1048.13043	811.60870	560.00000	802.60870
CNB2-5	35	0	1114.21739	289.13043	836.13043	279.95652
CNB2-5	35	1	1206.04348	295.91304	926.39130	288.56522
CNB2-5	36	0	1102.39130	493.08696	887.78261	484.30435
CNB2-5	36	1	1200.73913	527.00000	987.43478	520.30435
CNB2-5	37	0	1033.21739	542.95652	891.21739	534.65217
CNB2-5	37	1	1103.65217	535.65217	958.52174	530.21739
CNB2-5	38	0	1378.60870	437.78261	1235.43478	427.82609
CNB2-5	38	1	1199.65217	468.56522	1081.00000	461.47826
CNB2-5	39	0	734.56522	483.39130	626.30435	475.52174
CNB2-5	39	1	811.52174	467.73913	696.21739	458.56522
CNB2-5	40	0	843.60870	889.34783	641.73913	872.34783
CNB2-5	40	1	1063.52174	925.60870	854.86957	914.34783
CNB2-5	41	0	1450.34783	800.34783	1233.91304	795.60870
CNB2-5	41	1	1523.13043	868.95652	1303.04348	868.91304
CNB2-5	42	0	646.78261	733.69565	503.95652	716.52174
CNB2-5	42	1	716.17391	742.82609	570.73913	727.21739
CNB2-5	43	0	1221.69565	390.65217	1163.39130	381.13043
CNB2-5	43	1	1295.52174	414.65217	1233.30435	404.08696
CNB2-5	44	0	1582.30435	546.73913	1298.52174	540.56522
CNB2-5	44	1	1463.86957	534.47826	1208.26087	528.30435
CNB2-5	45	0	1037.60870	339.43478	235.91304	309.17391
CNB2-5	45	1	1263.26087	312.56522	486.86957	300.56522
CNB2-5	46	0	1314.65217	156.52174	851.30435	151.30435
CNB2-5	46	1	1128.13043	43.82609	630.60870	33.91304
CNB2-5	47	0	854.65217	506.65217	483.08696	495.65217
CNB2-5	47	1	707.78261	523.08696	268.39130	512.60870
CNB2-5	48	0	1362.26087	508.30435	927.34783	500.08696
CNB2-5	48	1	1479.13043	418.04348	1001.43478	412.43478
CNB2-5	49	0	1745.21739	498.13043	1072.13043	491.73913
CNB2-5	49	1	1608.52174	415.43478	953.95652	409.82609
CNB2-5	50	0	1103.26087	963.17391	567.04348	950.60870
CNB2-5	50	1	978.04348	871.34783	388.86957	868.43478
CNB2-5	51	0	842.86957	555.08696	418.86957	544.65217
CNB2-5	51	1	720.52174	574.91304	224.52174	564.47826
CNB2-5	52	0	784.00000	446.65217	356.17391	432.34783
CNB2-5	52	1	654.34783	389.26087	138.86957	368.43478
CNB2-5	53	0	633.39130	46.95652	364.17391	51.13043
CNB2-5	54	0	905.21739	306.43478	269.13043	280.65217
CNB2-5	54	1	1080.00000	241.73913	476.52174	223.26087
CNB2-5	55	0	1685.69565	541.43478	1529.39130	535.69565
CNB2-5	55	1	1580.82609	493.69565	1427.39130	486.65217
CNB2-5	56	0	1423.13043	388.30435	1075.21739	383.13043
CNB2-5	56	1	1323.21739	362.73913	972.17391	357.30435
CNB2-5	57	0	1060.56522	132.00000	618.52174	120.00000
CNB2-5	57	1	1119.78261	31.30435	690.78261	23.47826
CNB2-5	58	0	1332.04348	735.00000	905.78261	723.30435
CNB2-5	58	1	1508.39130	715.69565	1023.95652	698.26087
CNB2-5	59	0	1457.17391	872.86957	964.52174	853.78261
CNB2-5	59	1	1622.04348	1050.52174	1001.82609	1009.26087
CNB2-5	60	0	1327.78261	813.82609	944.56522	800.13043
CNB2-5	60	1	1437.60870	876.17391	1034.04348	862.47826
CNB2-5	61	0	830.08696	962.39130	521.30435	945.69565
CNB2-5	61	1	935.73913	938.39130	649.91304	922.73913
CNB2-5	62	0	939.60870	895.08696	727.78261	879.47826
CNB2-5	62	1	674.95652	805.34783	442.26087	784.08696
CNB2-5	63	0	595.86957	573.82609	601.60870	564.56522
CNB2-5	63	1	384.82609	479.39130	417.95652	477.69565
CNB2-5	64	0	1427.39130	232.04348	807.82609	229.78261
CNB2-5	64	1	1687.21739	147.00000	996.95652	165.86957
CNB2-5	65	0	567.82609	370.52174	405.21739	378.47826
CNB2-5	65	1	416.26087	302.95652	196.52174	318.47826
CNB2-5	66	0	1676.52174	831.21739	1411.78261	828.17391
CNB2-5	66	1	1469.39130	814.52174	1241.95652	812.78261
CNB2-5	67	0	1621.26087	983.21739	1320.91304	984.78261
CNB2-5	67	1	1487.95652	917.21739	1250.47826	882.78261
CNB2-5	68	0	1716.78261	1004.34783	1600.47826	1040.08696
CNB2-5	68	1	1579.30435	893.73913	1476.56522	916.43478
CNB2-5	69	0	751.47826	460.91304	342.82609	447.13043
CNB2-5	69	1	884.26087	379.52174	455.78261	368.08696
CNB2-5	70	0	667.86957	591.86957	410.73913	579.52174
CNB2-5	70	1	815.52174	586.65217	583.69565	575.86957
CNB2-5	71	0	1349.82609	693.60870	852.08696	680.60870
CNB2-5	71	1	1544.21739	720.43478	990.86957	705.39130
CNB2-5	72	0	1036.04348	329.04348	615.39130	319.08696
CNB2-5	72	1	1193.08696	358.78261	756.52174	350.65217
CNB2-5	73	0	1212.52174	40.69565	1275.13043	12.52174
CNB2-5	74	0	1149.39130	260.39130	645.39130	249.60870
CNB2-5	74	1	1008.78261	126.30435	500.34783	109.52174
CNB2-5	75	0	1101.82609	304.52174	546.95652	289.60870
CNB2-5	75	1	1014.43478	200.95652	480.17391	183.17391
CNB2-5	76	0	986.26087	406.30435	645.39130	397.13043
CNB2-5	76	1	892.08696	386.73913	544.43478	377.04348
CNB2-5	77	0	1044.43478	382.30435	688.17391	373.13043
CNB2-5	77	1	931.73913	355.43478	566.60870	345.21739
CNB2-5	78	0	1048.60870	994.56522	566.91304	984.78261
CNB2-5	78	1	922.60870	918.39130	444.30435	909.91304
CNB2-5	79	0	1108.86957	959.60870	668.91304	946.95652
CNB2-5	79	1	1008.43478	897.26087	558.82609	884.08696
CNB2-5	80	0	1352.78261	763.39130	1013.04348	754.43478
CNB2-5	80	1	1481.13043	814.26087	1138.78261	805.04348
CNB2-5	81	0	1036.08696	432.60870	519.86957	421.91304
CNB2-5	81	1	1082.52174	527.30435	618.21739	517.13043
CNB2-5	82	0	1117.08696	485.47826	857.08696	478.30435
CNB2-5	82	1	1068.82609	380.60870	797.86957	372.39130
CNB2-5	83	0	636.13043	586.26087	489.39130	575.30435
CNB2-5	83	1	556.04348	535.65217	402.00000	521.56522
CNB2-5	84	0	843.13043	751.30435	647.21739	738.86957
CNB2-5	84	1	763.56522	748.43478	550.17391	735.21739
CNB2-5	85	0	982.95652	519.08696	750.69565	511.26087
CNB2-5	85	1	910.69565	531.86957	664.08696	523.78261
CNB2-5	86	0	868.60870	563.52174	543.39130	553.73913
CNB2-5	86	1	740.52174	527.26087	409.04348	517.21739
CNB2-5	87	0	732.21739	528.30435	330.34783	515.30435
CNB2-5	87	1	623.69565	419.78261	190.78261	404.95652
CNB2-5	88	0	1388.78261	716.39130	1294.21739	719.60870
CNB2-5	88	1	1492.34783	709.60870	1405.86957	713.60870
CNB2-5	89	0	1550.39130	706.82609	1523.65217	716.82609
CNB2-5	89	1	1622.13043	720.91304	1614.17391	737.95652
CNB2-5	90	0	1558.65217	805.30435	1552.52174	824.39130
CNB2-5	90	1	1647.86957	824.34783	1638.86957	846.30435
CNB2-5	91	0	767.52174	357.56522	483.78261	349.00000
CNB2-5	91	1	530.13043	180.43478	217.43478	173.17391
CNB2-5	92	0	868.04348	541.60870	408.08696	530.73913
CNB2-5	92	1	699.78261	558.30435	173.82609	547.43478
CNB2-5	93	0	1706.60870	918.30435	1502.86957	925.30435
CNB2-5	93	1	1881.39130	977.26087	1653.65217	986.60870
CNB2-5	94	0	1181.91304	856.13043	561.56522	844.69565
CNB2-5	94	1	1381.73913	805.00000	712.34783	783.91304
CNB2-5	95	0	1433.56522	849.26087	1270.39130	850.39130
CNB2-5	95	1	1357.91304	837.52174	1181.95652	837.08696
CNB2-5	96	0	1373.00000	875.78261	998.43478	862.47826
CNB2-5	96	1	1278.82609	813.17391	896.69565	800.65217
