Dot Point Measurements

Generated: Tuesday 13 August 2024 11:28:17

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	CampaignID	relief_annotated	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	level_2	level_3	scientific						Radius %
NCMP_2024_CF5-4.jpg	      0		1043	553											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-4	1					Macroalgae	Large canopy-forming							54.0
NCMP_2024_CF5-4.jpg	      0		850	1181											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-4	1					Macroalgae	Large canopy-forming							20.2
NCMP_2024_CF5-4.jpg	      0		693	1010											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-4	1					Macroalgae	Large canopy-forming							5.8
NCMP_2024_CF5-5.jpg	      0		630	675											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-5	1					Macroalgae	Erect coarse branching							24.3
NCMP_2024_CF5-5.jpg	      0		1031	75											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-5	1					Substrate	Unconsolidated (soft)							84.0
NCMP_2024_CF5-5.jpg	      0		1000	1831											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-5	1					Substrate	Unconsolidated (soft)							100.0
NCMP_2024_CF5-5.jpg	      0		963	729											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-5	1					Substrate	Unconsolidated (soft)							23.5
NCMP_2024_CF5-5.jpg	      0		631	324											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-5	1					Macroalgae	Erect coarse branching							56.8
NCMP_2024_CF5-5.jpg	      0		1042	692											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-5	1					Substrate	Unconsolidated (soft)							32.2
NCMP_2024_CF5-5.jpg	      0		598	27											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-5	1					Unscorable								86.7
NCMP_2024_CF5-5.jpg	      0		955	276											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-5	1					Substrate	Unconsolidated (soft)							62.4
NCMP_2024_CF5-5.jpg	      0		603	90											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-5	1					Unscorable								80.3
NCMP_2024_CF5-5.jpg	      0		930	1097											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-5	1					Substrate	Unconsolidated (soft)							28.0
NCMP_2024_CF5-5.jpg	      0		565	1084											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-5	1					Unscorable								30.5
NCMP_2024_CF5-5.jpg	      0		675	748											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-5	1					Macroalgae	Erect coarse branching							15.7
NCMP_2024_CF5-5.jpg	      0		775	1387											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-5	1					Macroalgae	Erect coarse branching							52.5
NCMP_2024_CF5-5.jpg	      0		924	891											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-5	1					Substrate	Unconsolidated (soft)							15.2
NCMP_2024_CF5-5.jpg	      0		1040	1789											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-5	1					Macroalgae	Erect coarse branching							96.8
NCMP_2024_CF5-5.jpg	      0		683	1395											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-5	1					Macroalgae	Erect coarse branching							54.1
NCMP_2024_CF5-5.jpg	      0		571	932											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-5	1					Unscorable								21.7
NCMP_2024_CF5-5.jpg	      0		592	1815											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-5	1					Unscorable								97.5
NCMP_2024_CF5-5.jpg	      0		624	1471											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-5	1					Unscorable								62.9
NCMP_2024_CF5-5.jpg	      0		683	13											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF5-5	1					Macroalgae	Erect coarse branching							86.8
NCMP_2024_CF6-1.jpg	      0		839	687											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-1	1					Macroalgae	Erect fine branching							47.5
NCMP_2024_CF6-1.jpg	      0		688	592											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-1	1					Macroalgae	Erect fine branching							57.6
NCMP_2024_CF6-1.jpg	      0		799	755											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-1	1					Macroalgae	Erect fine branching							40.2
NCMP_2024_CF6-1.jpg	      0		722	1657											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-1	1					Macroalgae	Erect fine branching							52.8
NCMP_2024_CF6-1.jpg	      0		1062	1549											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-1	1					Substrate	Unconsolidated (soft)							50.5
NCMP_2024_CF6-1.jpg	      0		593	966											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-1	1					Unscorable								26.6
NCMP_2024_CF6-1.jpg	      0		656	915											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-1	1					Substrate	Unconsolidated (soft)							26.9
NCMP_2024_CF6-1.jpg	      0		574	1491											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-1	1					Unscorable								41.2
NCMP_2024_CF6-1.jpg	      0		780	1618											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-1	1					Macroalgae	Erect fine branching							48.5
NCMP_2024_CF6-1.jpg	      0		777	1364											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-1	1					Macroalgae	Erect fine branching							22.4
NCMP_2024_CF6-1.jpg	      0		581	1810											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-1	1					Unscorable								71.2
NCMP_2024_CF6-1.jpg	      0		751	173											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-1	1					Macroalgae	Erect fine branching							100.0
NCMP_2024_CF6-1.jpg	      0		583	576											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-1	1					Macroalgae	Erect fine branching							62.0
NCMP_2024_CF6-1.jpg	      0		1046	1622											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-1	1					Macroalgae	Erect fine branching							56.0
NCMP_2024_CF6-1.jpg	      0		875	1436											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-1	1					Macroalgae	Erect fine branching							31.3
NCMP_2024_CF6-1.jpg	      0		955	1677											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-1	1					Macroalgae	Erect fine branching							57.4
NCMP_2024_CF6-1.jpg	      0		699	1471											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-1	1					Macroalgae	Erect fine branching							34.4
NCMP_2024_CF6-1.jpg	      0		799	1820											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-1	1					Macroalgae	Erect fine branching							69.3
NCMP_2024_CF6-1.jpg	      0		984	471											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-1	1					Macroalgae	Erect fine branching							72.4
NCMP_2024_CF6-1.jpg	      0		828	269											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-1	1					Unscorable								90.2
NCMP_2024_CF6-2.jpg	      0		974	34											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-2	1					Macroalgae	Erect coarse branching							99.4
NCMP_2024_CF6-2.jpg	      0		814	1579											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-2	1					Macroalgae	Large canopy-forming							57.5
NCMP_2024_CF6-2.jpg	      0		782	1861											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-2	1					Macroalgae								85.8
NCMP_2024_CF6-2.jpg	      0		602	1217											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-2	1					Unscorable								28.0
NCMP_2024_CF6-2.jpg	      0		802	751											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-2	1					Macroalgae	Erect fine branching							25.7
NCMP_2024_CF6-2.jpg	      0		744	1302											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-2	1					Macroalgae								29.9
NCMP_2024_CF6-2.jpg	      0		943	1462											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-2	1					Macroalgae								48.4
NCMP_2024_CF6-2.jpg	      0		921	133											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-2	1					Macroalgae	Erect coarse branching							88.7
NCMP_2024_CF6-2.jpg	      0		798	380											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-2	1					Macroalgae	Erect fine branching							62.8
NCMP_2024_CF6-2.jpg	      0		989	1727											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-2	1					Macroalgae								75.2
NCMP_2024_CF6-2.jpg	      0		899	1608											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-2	1					Macroalgae	Large canopy-forming							61.5
NCMP_2024_CF6-2.jpg	      0		674	685											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-2	1					Macroalgae	Large canopy-forming							34.2
NCMP_2024_CF6-2.jpg	      0		579	1457											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-2	1					Macroalgae								49.7
NCMP_2024_CF6-2.jpg	      0		700	1591											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-2	1					Unscorable								59.2
NCMP_2024_CF6-2.jpg	      0		851	1318											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-2	1					Macroalgae								32.0
NCMP_2024_CF6-2.jpg	      0		591	1679											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-2	1					Macroalgae								70.2
NCMP_2024_CF6-2.jpg	      0		727	996											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-2	1					Macroalgae	Erect coarse branching							5.9
NCMP_2024_CF6-2.jpg	      0		884	43											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-2	1					Macroalgae	Erect coarse branching							97.1
NCMP_2024_CF6-2.jpg	      0		729	11											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-2	1					Macroalgae	Erect fine branching							100.0
NCMP_2024_CF6-2.jpg	      0		697	295											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-2	1					Macroalgae								71.9
NCMP_2024_CF6-3.jpg	      0		961	590											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-3	1					Macroalgae	Large canopy-forming							28.2
NCMP_2024_CF6-3.jpg	      0		812	801											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-3	1					Macroalgae	Large canopy-forming							4.2
NCMP_2024_CF6-3.jpg	      0		567	381											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-3	1					Unscorable								48.6
NCMP_2024_CF6-3.jpg	      0		968	1562											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-3	1					Macroalgae	Large canopy-forming							68.9
NCMP_2024_CF6-3.jpg	      0		834	1414											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-3	1					Macroalgae	Large canopy-forming							53.4
NCMP_2024_CF6-3.jpg	      0		804	1603											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-3	1					Macroalgae	Large canopy-forming							71.0
NCMP_2024_CF6-3.jpg	      0		620	795											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-3	1					Macroalgae	Large canopy-forming							17.6
NCMP_2024_CF6-3.jpg	      0		797	877											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-3	1					Macroalgae	Large canopy-forming							3.1
NCMP_2024_CF6-3.jpg	      0		574	1156											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-3	1					Macroalgae	Large canopy-forming							36.0
NCMP_2024_CF6-3.jpg	      0		823	912											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-3	1					Macroalgae	Large canopy-forming							6.6
NCMP_2024_CF6-3.jpg	      0		935	1905											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-3	1					Macroalgae	Large canopy-forming							100.0
NCMP_2024_CF6-3.jpg	      0		781	965											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-3	1					Macroalgae	Large canopy-forming							11.4
NCMP_2024_CF6-3.jpg	      0		859	1378											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-3	1					Macroalgae	Large canopy-forming							50.2
NCMP_2024_CF6-3.jpg	      0		550	700											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-3	1					Unscorable								27.1
NCMP_2024_CF6-3.jpg	      0		826	414											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-3	1					Macroalgae	Large canopy-forming							40.4
NCMP_2024_CF6-3.jpg	      0		965	380											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-3	1					Macroalgae	Large canopy-forming							46.1
NCMP_2024_CF6-3.jpg	      0		874	725											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-3	1					Macroalgae	Large canopy-forming							13.1
NCMP_2024_CF6-3.jpg	      0		817	60											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-3	1					Macroalgae	Large canopy-forming							73.4
NCMP_2024_CF6-3.jpg	      0		996	42											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-3	1					Macroalgae	Large canopy-forming							77.3
NCMP_2024_CF6-3.jpg	      0		655	232											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-3	1					Macroalgae	Large canopy-forming							58.9
NCMP_2024_CF6-4.jpg	      0		934	966											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-4	1					Macroalgae	Erect coarse branching							18.4
NCMP_2024_CF6-4.jpg	      0		563	1225											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-4	1					Macroalgae								25.2
NCMP_2024_CF6-4.jpg	      0		910	471											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-4	1					Macroalgae	Erect fine branching							61.0
NCMP_2024_CF6-4.jpg	      0		909	1555											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-4	1					Macroalgae	Erect coarse branching							43.9
NCMP_2024_CF6-4.jpg	      0		624	1827											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-4	1					Macroalgae	Large canopy-forming							70.5
NCMP_2024_CF6-4.jpg	      0		753	1890											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-4	1					Substrate	Unconsolidated (soft)							74.5
NCMP_2024_CF6-4.jpg	      0		604	589											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-4	1					Unscorable								52.3
NCMP_2024_CF6-4.jpg	      0		910	1295											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-4	1					Macroalgae	Erect coarse branching							20.8
NCMP_2024_CF6-4.jpg	      0		975	120											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-4	1					Macroalgae	Erect coarse branching							94.9
NCMP_2024_CF6-4.jpg	      0		758	275											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-4	1					Macroalgae	Erect coarse branching							78.9
NCMP_2024_CF6-4.jpg	      0		843	622											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-4	1					Macroalgae	Erect fine branching							46.0
NCMP_2024_CF6-4.jpg	      0		886	1832											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-4	1					Macroalgae	Erect coarse branching							69.4
NCMP_2024_CF6-4.jpg	      0		864	1571											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-4	1					Macroalgae	Erect coarse branching							44.6
NCMP_2024_CF6-4.jpg	      0		675	1387											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-4	1					Macroalgae	Large canopy-forming							29.2
NCMP_2024_CF6-4.jpg	      0		857	1138											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-4	1					Macroalgae	Erect fine branching							6.3
NCMP_2024_CF6-4.jpg	      0		989	1147											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-4	1					Macroalgae	Erect coarse branching							18.4
NCMP_2024_CF6-4.jpg	      0		626	65											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-4	1					Unscorable								100.0
NCMP_2024_CF6-4.jpg	      0		1032	1528											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-4	1					Substrate	Unconsolidated (soft)							45.7
NCMP_2024_CF6-4.jpg	      0		671	1209											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-4	1					Unscorable								15.7
NCMP_2024_CF6-4.jpg	      0		610	1391											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-4	1					Unscorable								32.5
NCMP_2024_CF6-5.jpg	      0		802	777											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-5	1					Macroalgae	Erect coarse branching							11.2
NCMP_2024_CF6-5.jpg	      0		615	1697											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-5	1					Unscorable								84.5
NCMP_2024_CF6-5.jpg	      0		814	651											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-5	1					Macroalgae								23.0
NCMP_2024_CF6-5.jpg	      0		649	450											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-5	1					Unscorable								47.1
NCMP_2024_CF6-5.jpg	      0		692	1532											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-5	1					Unscorable								66.7
NCMP_2024_CF6-5.jpg	      0		1052	229											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-5	1					Macroalgae	Erect fine branching							67.5
NCMP_2024_CF6-5.jpg	      0		778	600											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-5	1					Macroalgae								28.6
NCMP_2024_CF6-5.jpg	      0		778	935											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-5	1					Macroalgae	Erect coarse branching							9.2
NCMP_2024_CF6-5.jpg	      0		975	1134											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-5	1					Macroalgae	Erect coarse branching							28.2
NCMP_2024_CF6-5.jpg	      0		1030	946											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-5	1					Macroalgae	Erect coarse branching							18.9
NCMP_2024_CF6-5.jpg	      0		1000	509											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-5	1					Macroalgae	Erect fine branching							39.6
NCMP_2024_CF6-5.jpg	      0		779	312											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-5	1					Macroalgae								56.7
NCMP_2024_CF6-5.jpg	      0		790	304											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-5	1					Macroalgae								57.5
NCMP_2024_CF6-5.jpg	      0		1010	547											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-5	1					Macroalgae	Erect fine branching							36.6
NCMP_2024_CF6-5.jpg	      0		914	1105											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-5	1					Macroalgae	Erect fine branching							23.3
NCMP_2024_CF6-5.jpg	      0		616	368											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-5	1					Unscorable								55.8
NCMP_2024_CF6-5.jpg	      0		1030	933											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-5	1					Macroalgae	Erect fine branching							18.6
NCMP_2024_CF6-5.jpg	      0		792	1052											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-5	1					Macroalgae	Large canopy-forming							18.1
NCMP_2024_CF6-5.jpg	      0		1070	1862											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-5	1					Macroalgae	Erect fine branching							100.0
NCMP_2024_CF6-5.jpg	      0		836	1638											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF6-5	1					Macroalgae								75.4
NCMP_2024_CF7-1.jpg	      0		747	300											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-1	1					Macroalgae	Erect fine branching							79.2
NCMP_2024_CF7-1.jpg	      0		909	1595											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-1	1					Substrate	Unconsolidated (soft)							67.2
NCMP_2024_CF7-1.jpg	      0		652	320											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-1	1					Macroalgae	Erect fine branching							78.6
NCMP_2024_CF7-1.jpg	      0		829	669											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-1	1					Substrate	Unconsolidated (soft)							37.8
NCMP_2024_CF7-1.jpg	      0		840	689											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-1	1					Substrate	Unconsolidated (soft)							35.6
NCMP_2024_CF7-1.jpg	      0		744	1826											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-1	1					Substrate	Unconsolidated (soft)							92.2
NCMP_2024_CF7-1.jpg	      0		583	1847											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-1	1					Macroalgae	Large canopy-forming							97.5
NCMP_2024_CF7-1.jpg	      0		744	473											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-1	1					Macroalgae	Erect fine branching							60.0
NCMP_2024_CF7-1.jpg	      0		574	179											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-1	1					Macroalgae	Large canopy-forming							96.1
NCMP_2024_CF7-1.jpg	      0		989	1869											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-1	1					Substrate	Unconsolidated (soft)							99.0
NCMP_2024_CF7-1.jpg	      0		936	1286											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-1	1					Substrate	Unconsolidated (soft)							34.8
NCMP_2024_CF7-1.jpg	      0		1015	1656											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-1	1					Substrate	Unconsolidated (soft)							76.7
NCMP_2024_CF7-1.jpg	      0		1060	1803											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-1	1					Substrate	Unconsolidated (soft)							93.9
NCMP_2024_CF7-1.jpg	      0		559	235											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-1	1					Macroalgae	Large canopy-forming							90.5
NCMP_2024_CF7-1.jpg	      0		686	915											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-1	1					Macroalgae	Erect fine branching							16.5
NCMP_2024_CF7-1.jpg	      0		892	1893											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-1	1					Substrate	Unconsolidated (soft)							100.0
NCMP_2024_CF7-1.jpg	      0		851	585											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-1	1					Substrate	Unconsolidated (soft)							47.4
NCMP_2024_CF7-1.jpg	      0		610	165											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-1	1					Macroalgae	Erect fine branching							96.6
NCMP_2024_CF7-1.jpg	      0		896	286											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-1	1					Substrate	Unconsolidated (soft)							81.3
NCMP_2024_CF7-1.jpg	      0		938	1511											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-1	1					Substrate	Unconsolidated (soft)							58.6
NCMP_2024_CF7-2.jpg	      0		1018	1772											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-2	1					Substrate	Unconsolidated (soft)							66.2
NCMP_2024_CF7-2.jpg	      0		617	1491											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-2	1					Unscorable								44.5
NCMP_2024_CF7-2.jpg	      0		787	622											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-2	1					Macroalgae								43.7
NCMP_2024_CF7-2.jpg	      0		632	1894											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-2	1					Unscorable								78.9
NCMP_2024_CF7-2.jpg	      0		865	77											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-2	1					Macroalgae								94.1
NCMP_2024_CF7-2.jpg	      0		1004	1279											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-2	1					Substrate	Unconsolidated (soft)							22.7
NCMP_2024_CF7-2.jpg	      0		941	1087											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-2	1					Substrate	Unconsolidated (soft)							7.5
NCMP_2024_CF7-2.jpg	      0		1053	593											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-2	1					Substrate	Unconsolidated (soft)							49.2
NCMP_2024_CF7-2.jpg	      0		953	1132											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-2	1					Substrate	Unconsolidated (soft)							9.7
NCMP_2024_CF7-2.jpg	      0		777	17											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-2	1					Unscorable								100.0
NCMP_2024_CF7-2.jpg	      0		675	1467											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-2	1					Unscorable								39.9
NCMP_2024_CF7-2.jpg	      0		1066	1663											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-2	1					Substrate	Unconsolidated (soft)							57.6
NCMP_2024_CF7-2.jpg	      0		688	1281											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-2	1					Unscorable								24.7
NCMP_2024_CF7-2.jpg	      0		782	1346											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-2	1					Macroalgae								25.7
NCMP_2024_CF7-2.jpg	      0		862	534											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-2	1					Macroalgae								51.3
NCMP_2024_CF7-2.jpg	      0		896	1249											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-2	1					Macroalgae								15.9
NCMP_2024_CF7-2.jpg	      0		786	1753											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-2	1					Macroalgae								63.1
NCMP_2024_CF7-2.jpg	      0		977	1767											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-2	1					Macroalgae	Erect coarse branching							65.0
NCMP_2024_CF7-2.jpg	      0		949	114											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-2	1					Macroalgae								91.0
NCMP_2024_CF7-2.jpg	      0		896	516											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-2	1					Macroalgae	Large canopy-forming							53.2
NCMP_2024_CF7-3.jpg	      0		557	1713											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-3	1					Unscorable								73.4
NCMP_2024_CF7-3.jpg	      0		1072	705											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-3	1					Macroalgae	Erect coarse branching							40.4
NCMP_2024_CF7-3.jpg	      0		946	168											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-3	1					Macroalgae	Erect coarse branching							86.7
NCMP_2024_CF7-3.jpg	      0		742	1510											2024_02_NgariCapes.MP.Monitoring_stereoBRUVs	no	CF7-3	1					Macroalgae	Large canopy-forming							48.8
