"","longitude_dd","latitude_dd","sample_url","sample","date_time","depth_m","status","site","location","annotation_parameters","observer_count","observer_length","observer_habitat_downward","observer_habitat_forward","observer_habitat_backward","observer_habitat_panoramic","successful_count","successful_length","successful_habitat_downward","successful_habitat_forward","successful_habitat_backward","successful_habitat_panoramic","map_marker_colour_rgb","synthesis","campaignid","derived_from_sample"
"363",115.017059,-33.5200519,"https://dev.globalarchive.org/api/data/SynthesisSample/1739952/?format=feather","CNB2-1",2024-02-14 02:15:03,16,"Fished","Cnb2","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"364",115.0163244,-33.51525638,"https://dev.globalarchive.org/api/data/SynthesisSample/1739953/?format=feather","CNB2-2",2024-02-14 02:28:12,29,"Fished","Cnb2","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"365",115.0152655,-33.51857495,"https://dev.globalarchive.org/api/data/SynthesisSample/1739954/?format=feather","CNB2-3",2024-02-14 02:33:34,33,"Fished","Cnb2","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"366",115.0180961,-33.51837692,"https://dev.globalarchive.org/api/data/SynthesisSample/1739955/?format=feather","CNB2-4",2024-02-14 02:45:50,23,"Fished","Cnb2","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"367",115.0166196,-33.5171097,"https://dev.globalarchive.org/api/data/SynthesisSample/1739956/?format=feather","CNB2-5",2024-02-14 02:49:30,26,"Fished","Cnb2","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"368",115.0064561,-33.51822612,"https://dev.globalarchive.org/api/data/SynthesisSample/1739957/?format=feather","CNB3-1",2024-02-14 04:48:42,32,"No-Take","Cnb3","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"369",115.0054445,-33.52057265,"https://dev.globalarchive.org/api/data/SynthesisSample/1739958/?format=feather","CNB3-2",2024-02-14 04:53:44,29,"No-Take","Cnb3","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"370",115.0068621,-33.52235223,"https://dev.globalarchive.org/api/data/SynthesisSample/1739959/?format=feather","CNB3-3",2024-02-14 04:58:04,27,"No-Take","Cnb3","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"371",115.0100438,-33.52224195,"https://dev.globalarchive.org/api/data/SynthesisSample/1739960/?format=feather","CNB3-4",2024-02-14 05:02:20,22,"No-Take","Cnb3","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"372",115.0085451,-33.52008323,"https://dev.globalarchive.org/api/data/SynthesisSample/1739961/?format=feather","CNB3-5",2024-02-14 05:05:57,27,"No-Take","Cnb3","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"373",114.9986951,-33.52201972,"https://dev.globalarchive.org/api/data/SynthesisSample/1739962/?format=feather","CNB4-1",2024-02-14 05:11:26,25,"No-Take","Cnb4","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"374",114.9953871,-33.52319437,"https://dev.globalarchive.org/api/data/SynthesisSample/1739963/?format=feather","CNB4-2",2024-02-14 05:15:12,35,"No-Take","Cnb4","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"375",114.9931857,-33.52148235,"https://dev.globalarchive.org/api/data/SynthesisSample/1739964/?format=feather","CNB4-3",2024-02-14 05:18:49,36,"No-Take","Cnb4","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"376",114.99771,-33.52426822,"https://dev.globalarchive.org/api/data/SynthesisSample/1739965/?format=feather","CNB4-4",2024-02-14 05:24:19,30,"No-Take","Cnb4","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"377",114.9957992,-33.5207773,"https://dev.globalarchive.org/api/data/SynthesisSample/1739966/?format=feather","CNB4-5",2024-02-14 05:27:51,42,"No-Take","Cnb4","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"378",114.9891044,-33.66334587,"https://dev.globalarchive.org/api/data/SynthesisSample/1739967/?format=feather","INB1-1",2024-02-14 23:34:17,26,"Fished","Inb1","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"379",114.9931961,-33.6633535,"https://dev.globalarchive.org/api/data/SynthesisSample/1739968/?format=feather","INB1-2",2024-02-14 23:38:24,23,"Fished","Inb1","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"380",114.9865579,-33.66432223,"https://dev.globalarchive.org/api/data/SynthesisSample/1739969/?format=feather","INB1-3",2024-02-14 23:44:01,31,"Fished","Inb1","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"381",114.9935844,-33.66038885,"https://dev.globalarchive.org/api/data/SynthesisSample/1739970/?format=feather","INB1-4",2024-02-14 23:49:24,17,"Fished","Inb1","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"382",114.9904892,-33.66479315,"https://dev.globalarchive.org/api/data/SynthesisSample/1739971/?format=feather","INB1-5",2024-02-14 23:53:15,22,"Fished","Inb1","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"383",114.9817671,-33.66957188,"https://dev.globalarchive.org/api/data/SynthesisSample/1739972/?format=feather","INB2-1",2024-02-14 23:58:29,28,"Fished","Inb2","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"384",114.9817064,-33.67133987,"https://dev.globalarchive.org/api/data/SynthesisSample/1739973/?format=feather","INB2-2",2024-02-15 00:02:24,32,"Fished","Inb2","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"385",114.9844034,-33.67038782,"https://dev.globalarchive.org/api/data/SynthesisSample/1739974/?format=feather","INB2-3",2024-02-15 00:07:07,24,"Fished","Inb2","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"386",114.9851433,-33.67260938,"https://dev.globalarchive.org/api/data/SynthesisSample/1739975/?format=feather","INB2-4",2024-02-15 00:10:59,21,"Fished","Inb2","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"387",114.9857389,-33.66864693,"https://dev.globalarchive.org/api/data/SynthesisSample/1739976/?format=feather","INB2-5",2024-02-15 00:14:32,22,"Fished","Inb2","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"388",114.9766521,-33.6830999,"https://dev.globalarchive.org/api/data/SynthesisSample/1739977/?format=feather","INB3-1",2024-02-15 01:32:14,26,"No-Take","Inb3","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"389",114.9779545,-33.6810749,"https://dev.globalarchive.org/api/data/SynthesisSample/1739978/?format=feather","INB3-2",2024-02-15 01:35:37,28,"No-Take","Inb3","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"390",114.9742801,-33.68069527,"https://dev.globalarchive.org/api/data/SynthesisSample/1739979/?format=feather","INB3-3",2024-02-15 01:39:07,23,"No-Take","Inb3","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"391",114.9734919,-33.6828573,"https://dev.globalarchive.org/api/data/SynthesisSample/1739980/?format=feather","INB3-4",2024-02-15 01:42:06,32,"No-Take","Inb3","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"392",114.9792132,-33.68386362,"https://dev.globalarchive.org/api/data/SynthesisSample/1739981/?format=feather","INB3-5",2024-02-15 01:45:34,29,"No-Take","Inb3","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"393",114.9763923,-33.69034772,"https://dev.globalarchive.org/api/data/SynthesisSample/1739982/?format=feather","INB4-1",2024-02-15 01:51:41,24,"No-Take","Inb4","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"394",114.9715957,-33.6888825,"https://dev.globalarchive.org/api/data/SynthesisSample/1739983/?format=feather","INB4-2",2024-02-15 01:55:13,33,"No-Take","Inb4","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"395",114.981131,-33.69059945,"https://dev.globalarchive.org/api/data/SynthesisSample/1739984/?format=feather","INB4-3",2024-02-15 01:59:08,20,"No-Take","Inb4","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"396",114.9705134,-33.69123563,"https://dev.globalarchive.org/api/data/SynthesisSample/1739985/?format=feather","INB4-4",2024-02-15 02:03:44,30,"No-Take","Inb4","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"397",114.9746377,-33.69262608,"https://dev.globalarchive.org/api/data/SynthesisSample/1739986/?format=feather","INB4-5",2024-02-15 02:06:57,23,"No-Take","Inb4","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"398",114.9642947,-33.69804967,"https://dev.globalarchive.org/api/data/SynthesisSample/1739987/?format=feather","INB5-1",2024-02-15 03:21:28,32,"No-Take","Inb5","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"399",114.9630359,-33.69978345,"https://dev.globalarchive.org/api/data/SynthesisSample/1739988/?format=feather","INB5-2",2024-02-15 03:24:46,32,"No-Take","Inb5","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"400",114.9647219,-33.69612962,"https://dev.globalarchive.org/api/data/SynthesisSample/1739989/?format=feather","INB5-3",2024-02-15 03:27:34,30,"No-Take","Inb5","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"401",114.9689095,-33.69763068,"https://dev.globalarchive.org/api/data/SynthesisSample/1739990/?format=feather","INB5-5",2024-02-15 03:33:34,26,"No-Take","Inb5","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"402",114.9604437,-33.71085332,"https://dev.globalarchive.org/api/data/SynthesisSample/1739991/?format=feather","INB6-1",2024-02-15 03:39:40,24,"Fished","Inb6","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/462/?format=feather","https://dev.globalarchive.org/api/data/Annotator/462/?format=feather",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"403",114.9576241,-33.7118036,"https://dev.globalarchive.org/api/data/SynthesisSample/1739992/?format=feather","INB6-2",2024-02-15 03:42:58,29,"Fished","Inb6","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"404",114.9606832,-33.71303263,"https://dev.globalarchive.org/api/data/SynthesisSample/1739993/?format=feather","INB6-3",2024-02-15 03:46:32,27,"Fished","Inb6","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"405",114.9588914,-33.70897227,"https://dev.globalarchive.org/api/data/SynthesisSample/1739994/?format=feather","INB6-4",2024-02-15 03:49:34,27,"Fished","Inb6","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"406",114.9627434,-33.71173582,"https://dev.globalarchive.org/api/data/SynthesisSample/1739995/?format=feather","INB6-5",2024-02-15 03:52:41,25,"Fished","Inb6","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"407",114.9672964,-33.72044987,"https://dev.globalarchive.org/api/data/SynthesisSample/1739996/?format=feather","INB7-1",2024-02-15 04:57:07,31,"Fished","Inb7","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"408",114.973884,-33.72330925,"https://dev.globalarchive.org/api/data/SynthesisSample/1739997/?format=feather","INB7-2",2024-02-15 05:01:25,22,"Fished","Inb7","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"409",114.9710789,-33.72056572,"https://dev.globalarchive.org/api/data/SynthesisSample/1739998/?format=feather","INB7-3",2024-02-15 05:04:29,26,"Fished","Inb7","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"410",114.9706075,-33.72257443,"https://dev.globalarchive.org/api/data/SynthesisSample/1739999/?format=feather","INB7-4",2024-02-15 05:07:03,27,"Fished","Inb7","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"411",114.9702059,-33.71833682,"https://dev.globalarchive.org/api/data/SynthesisSample/1740000/?format=feather","INB7-5",2024-02-15 05:10:03,23,"Fished","Inb7","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"412",114.9963092,-33.53460847,"https://dev.globalarchive.org/api/data/SynthesisSample/1740001/?format=feather","CNB5-1",2024-02-15 07:07:36,27,"No-Take","Cnb5","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"413",114.9934529,-33.53511485,"https://dev.globalarchive.org/api/data/SynthesisSample/1740002/?format=feather","CNB5-2",2024-02-15 07:11:05,31,"No-Take","Cnb5","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
"414",114.9963208,-33.53687935,"https://dev.globalarchive.org/api/data/SynthesisSample/1740003/?format=feather","CNB5-3",2024-02-15 07:13:52,27,"No-Take","Cnb5","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/461/?format=feather","https://dev.globalarchive.org/api/data/Annotator/461/?format=feather",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,"#7ce8a0","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2024_02_NgariCapes.MP.Monitoring_stereoBRUVs",NA
